Episode,Average_Loss,Avg_THI_Deviation,Cumulative_Reward,Avg_Power_Consumption,Peak_Power_Consumption
1,0.3269227885214959,7.301546761835239,-334.43424464693146,0.36256684876409895,1.6875
2,0.34743596234212576,6.999235704107577,-352.28591748493847,0.7210650977379681,1.7875000000000227
3,0.39302253887560923,6.930555555555555,-392.866134117242,1.5442526763448279,2.0874999999999773
4,0.4219583733744223,7.005813476715202,-380.2349463745553,1.2441610903620692,1.8875000000000455
5,0.43815591773592216,6.897606200137474,-369.56749684859193,1.0840052271534635,1.7875000000000227
6,0.4230842713866509,5.879967465122052,-314.4127287321223,0.7005265918953769,1.5124999999999886
7,0.3133724436615677,1.3745247238389386,-78.05992566473941,6.61375661375666e-05,0.013333333333333286
8,0.207970600386352,1.980086116947136,-114.51961233827774,0.0035559040232001383,0.20740740740740743
9,0.19063971882823033,4.273751828575057,-275.7773475988953,0.057192029954071556,0.5307692307692307
10,0.1879499123189191,4.272562635073283,-275.07220322376116,0.05820328283587726,0.4769230769230771
11,0.1859609985901839,3.2144130976500054,-202.56490693507163,0.022451499118165776,0.2999999999999998
12,0.1613044553902926,2.5207769591559916,-132.22830286711485,0.015515873015873023,0.21333333333333382
13,0.1669054428582074,2.7257170103540758,-148.1981726942774,0.04037711138422689,0.36296296296296404
14,0.1607954778447451,2.4870645053834246,-155.7131047956424,0.2635365740657203,0.5999999999999943
15,0.15581144620044154,3.8491894531139317,-203.37451444154897,0.06450361402004093,0.5
16,0.143959901460389,2.8922397702802107,-173.7167103623974,0.12957484830952468,0.6347826086956516
17,0.12933780646384888,0.7632587041495202,-82.10351026988889,0.5620467199294842,0.8869565217391369
18,0.11173156645356365,1.553143945520474,-126.74020285149837,0.4118556556119897,0.8000000000000007
19,0.10863501497981311,3.9613398549150167,-208.9085687841856,0.3295928071434292,0.8857142857142861
20,0.10419860417967584,2.2210292545410923,-156.22908835318742,0.5366416843995299,0.9619047619047763
21,0.10545506354451002,4.201060710494849,-241.92627064260546,0.33053309797614805,1.019047619047619
22,0.09765377018885839,2.067266811662084,-160.6990678695777,0.7533042238808016,1.1428571428571672
23,0.08860075014754926,3.8582066792628553,-249.637134701979,0.6333790401239359,1.1157894736842024
24,0.08267190823401833,4.695343355992258,-309.9727496184203,0.7258769096902871,1.3111111111111313
25,0.08166241880495168,5.425069506139676,-341.8866064350822,0.932792869783922,1.5058823529411711
26,0.07822666621802164,6.643006096973712,-349.29116961075897,0.6892743366396706,1.6875
27,0.0895243050386133,5.994047619047619,-387.2601725580002,1.4434867035471537,2.1125000000000114
28,0.10252862249243685,6.555555555555555,-385.06739730184887,1.389528037314597,1.9624999999999773
29,0.11576004202938667,6.519750990273763,-399.1765953230024,1.6700914481482283,2.25
30,0.1126128720401029,7.586780798356428,-338.47383918482444,0.34003413865546206,1.7749999999999986
31,0.1264489303263382,6.823412698412699,-385.61566466306556,1.4003958585443232,2.0500000000000007
32,0.13335800410209456,6.638915739239913,-387.698345323737,1.4444772529453422,2.125
33,0.15023285459364147,6.8247751731441175,-368.7381448864431,1.0555096975215743,1.7624999999999886
34,0.1537126945239116,6.904525220324608,-358.24949357826597,0.8349577455251105,1.5250000000000057
35,0.16257578080564472,1.8228940455462226,-128.95413480126405,0.294985195360195,0.7083333333333428
36,0.15333722434775018,0.8945705860911813,-76.58796969978303,0.3122707196185456,0.7999999999999972
37,0.15025829319484812,0.9850346611666378,-58.037953310941006,0.11797552910052907,0.5166666666666657
38,0.14995703218730674,2.325598885210969,-153.79132364419723,0.2638191109302221,0.7199999999999989
39,0.15003314710853558,4.992056970246924,-279.1444944970694,0.5238451602863367,1.588235294117652
40,0.1579211993424396,1.2341541980922461,-109.9265595618161,0.5328670988834029,0.9826086956521749
41,0.14908264040721073,2.7804628124991004,-156.1053902013948,0.2663927780038893,0.6399999999999997
42,0.14547891821712255,1.3856820818141569,-118.89995675942815,0.27330586080586067,0.7039999999999988
43,0.13973102399201742,2.3934528906997548,-178.37059337616816,0.5338497779336564,1.3666666666666742
44,0.12792375287648372,2.6929639079157974,-184.72754408685728,0.7647166154375202,1.494736842105283
45,0.1286688211844275,5.382239501288793,-298.4895919718392,0.20899610136452243,0.8900000000000006
46,0.11685714499458345,2.31237522352577,-169.8491184707244,0.8560827813188473,1.4800000000000182
47,0.11520816580064698,2.3848198188535714,-175.9907154456939,0.7618340624799019,1.2900000000000063
48,0.10066631083074905,2.345367667739157,-173.61569727435062,0.6456598023987966,1.1619047619047649
49,0.08969480593116662,1.4583911260211297,-131.4853108813805,0.7000450673589363,1.0736842105263094
50,0.08097802226063212,2.4313117590498265,-162.60766115624685,0.41720318150605895,1.0
51,0.06907290872417865,2.2929561636182973,-163.23958524733848,0.5440315731844821,1.009523809523813
52,0.06025960426555417,2.2359798010635767,-166.6259094766942,0.6777857519646092,1.0699999999999932
53,0.05390358634735597,2.2587583185393547,-172.68943068951484,0.7862679456302781,1.2380952380952408
54,0.04607655999258116,4.199094879213317,-269.3300579831854,0.5198636629913354,1.1700000000000017
55,0.047994711203963515,3.4543650793650795,-240.97609408708823,0.9847078657449762,1.4315789473683935
56,0.054697834212651425,4.448274879957187,-310.2550359809388,0.9721039078938947,1.4222222222222172
57,0.06574956607999313,5.657949943119475,-349.05033168705086,0.8537929080553622,1.3999999999999773
58,0.07575487821486966,6.386580593923585,-347.649121019797,0.6705993084849987,1.4555555555555486
59,0.08230344666664305,5.0813492063492065,-364.15766405142193,1.308066639024918,1.9647058823529733
60,0.08939095961659495,5.462064219825986,-388.0083283977919,1.4702804860772332,2.2875000000000227
61,0.10691575004828438,6.01941885421156,-387.7801351681075,1.450330418903534,2.2875000000000227
62,0.12135494448740783,6.615079365079365,-391.59666468869534,1.5190703730091302,2.3125
63,0.14420929430219276,6.930694324594009,-380.2241909978775,1.296131859808467,1.9500000000000028
64,0.15181471337425426,6.690476190476191,-385.56713970110144,1.399435174804961,2.0749999999999886
65,0.16110267738624667,6.51984126984127,-391.98179900301176,1.5267131570343053,2.1875
66,0.16630183153639494,6.203123975300591,-392.8380350763098,1.5464831842694775,2.3500000000000227
67,0.1799148695013869,6.0813492063492065,-386.89108591781945,1.4257309378400818,2.1625000000000227
68,0.1904919171857668,7.07594848095756,-351.82672107475645,0.6896615879649757,1.6624999999999943
69,0.2080822339759136,6.4603174603174605,-396.4961975808764,1.671843170571512,2.1875
70,0.2246042922561318,5.708333333333333,-385.3473569013892,1.3985982072803922,2.0
71,0.24504189582811908,7.156383089272202,-345.84585020182095,0.5186692732648611,1.4250000000000114
72,0.2618978644386082,5.390873015873016,-381.65831998575374,1.321981027556143,1.8588235294117794
73,0.3054183881218817,5.494140107494722,-375.6350462177679,1.2024648460681397,1.6999999999999886
74,0.32826731622100586,6.771501048964891,-344.3501798304539,0.568382129309089,1.4000000000000057
75,0.3580292351988272,5.5241370344791765,-368.54866414073666,1.1215165025610065,1.6588235294117908
76,0.3926973898393319,5.319097770390044,-362.9586891075015,1.1284768187520235,1.729411764705901
77,0.40158644094915086,5.925445684903837,-354.196923860631,0.8596389694254224,1.7058823529411598
78,0.4047096193681062,6.853371378963249,-340.68156565823944,0.470594678173414,1.3058823529411754
79,0.3977166312500449,4.873015873015873,-348.159701750994,1.1746739302571374,1.9058823529411768
80,0.3895463437938074,7.383954687208248,-333.47788965353226,0.24636697271501196,1.2111111111111086
81,0.3877347388839864,4.36094168394764,-320.74087130424124,1.1842296186478827,1.7999999999999972
82,0.35876993039552546,4.454058007524985,-308.71747370971633,0.9366807602892299,1.5777777777777775
83,0.33654728769204373,4.225587285914163,-308.15253236227596,1.161144380962365,1.8555555555555543
84,0.32644474970743387,5.818894253250992,-345.1038166932984,0.6548870868605706,1.2750000000000057
85,0.31939137718134797,5.623831381455318,-349.1144522097799,0.8461774391991036,1.8588235294117794
86,0.3137609022475083,5.245568126434561,-370.7686776753828,1.2956926746642297,1.9874999999999545
87,0.3144208517732843,5.2361450648169034,-372.9749757192978,1.344124750114626,1.9294117647058897
88,0.3100991629538076,5.353282967037974,-378.1712413562274,1.3465303741980807,1.9529411764706026
89,0.31539689221421247,5.283730158730159,-376.41296488215295,1.3672005699763512,2.035294117647055
90,0.3062006667863659,5.238493058359628,-360.66651303487765,1.144617313269721,1.9624999999999773
91,0.31015783680925074,5.679718954855268,-384.42086102728376,1.5268260579008353,2.3125
92,0.30590649275016596,5.484924422496429,-365.2713663837908,1.0625009368177232,1.8874999999999886
93,0.30498478059132933,5.210241137071798,-369.11853754804486,1.2125987847359467,2.0625
94,0.29698891240444264,5.724047404654593,-349.007560455845,0.691559517325449,1.5
95,0.2820056943930167,3.474279006544932,-256.9203393991214,1.0197215966898203,1.6888888888888687
96,0.2675889962413913,5.945508948451299,-355.05548759574236,0.7836880033113723,1.7529411764705856
97,0.258081809900864,4.162698412698413,-300.4906244235634,1.1337010352299848,1.8588235294117794
98,0.24738464772582766,5.883336319140695,-369.4670296418415,1.065956854720444,1.9624999999999773
99,0.25150651238843885,6.253980105761264,-349.6259974363128,0.6705902674973708,1.7874999999999943
100,0.2534003607839879,6.416649439477051,-388.6227374777609,1.4852040357234586,2.1624999999999943
101,0.25146086996876693,7.26359500234587,-336.5174271571497,0.29891116168689674,1.1625000000000014
102,0.26058615954448405,5.9361663480727165,-357.8821598274555,0.8411129955886767,1.9000000000000057
103,0.2631193261082556,6.789147345803805,-396.9430909047374,1.6276196149895885,2.2375000000000114
104,0.26274134785262776,6.851258454186091,-403.84061519349615,1.771110834533483,2.2875000000000227
105,0.26974329759716753,4.915033539505991,-294.7740750926079,0.33911877909058347,1.2111111111111086
106,0.2551011875360671,2.4270227385632857,-187.8196529650068,0.826046400629226,1.9750000000000227
107,0.21458003631465242,2.4600024847225233,-154.77794676015796,0.21098770722606136,0.7272727272727266
108,0.1817849571362997,0.8269074585958813,-70.58575314917668,0.3541359737283651,0.7833333333333314
109,0.15016158103246693,1.6957479546684064,-115.8397081687331,0.2376243449793311,0.5249999999999999
110,0.13217093519659096,3.070069416807142,-178.1809977617355,0.1696555266177598,0.43571428571428683
111,0.12114827824612083,2.000297852110992,-117.31812181962216,0.011188490977489328,0.19999999999999996
112,0.10578494483816102,1.7680388488894367,-104.13234466039764,0.004123151372740863,0.13571428571428557
113,0.0970252438246552,3.646159554245991,-230.15877232845472,0.038384767814844435,0.30666666666666664
114,0.09403156176224262,3.8889912838861775,-245.75683606411002,0.032686644048849835,0.39999999999999997
115,0.09320735482584173,5.309026359899174,-242.82842939497533,1.417233560090723e-05,0.007142857142857244
116,0.0935663694912053,1.93936479126888,-113.56313129357093,0.00890340512535368,0.2068965517241379
117,0.08346229760350278,2.273610769148737,-131.17931639719305,0.01133815557529296,0.20740740740740726
118,0.07795599624921917,2.592780875961205,-151.09118395454928,0.08600735468893653,0.4148148148148145
119,0.07144152099973936,2.2831249245876557,-153.40120615239164,0.2927887667887671,0.7759999999999998
120,0.06430744118969998,2.846427803296955,-151.7552360715099,0.17261611624706882,0.6538461538461533
121,0.05896814808501282,4.208252645513551,-209.40844790458345,0.02144215506715506,0.38400000000000034
122,0.057776350796474495,2.365236225895391,-151.35567120368586,0.2650108969513731,0.7119999999999997
123,0.04779155772071976,1.4831345827711047,-90.92060967340292,0.03444990552478476,0.40000000000000036
124,0.0433399129596911,1.001832800423562,-89.4267847166509,0.38411580267558504,0.9565217391304373
125,0.032607853278391816,1.3992633881153986,-133.09534882646835,0.7980327933359979,1.3799999999999955
126,0.03295451174184651,5.087247480550081,-326.87339571763636,1.1052618168701123,2.1499999999999773
127,0.038184180655322274,6.576385949223712,-344.0417962164205,0.5568812606337947,1.625
128,0.04514811293381242,6.655010463809507,-352.39509943874214,0.7236266235184484,1.9625000000000057
129,0.04995522618610375,6.484126984126984,-392.4448633771217,1.5984086019143653,2.3500000000000227
130,0.055309059980619794,4.800330297969313,-322.2031120295595,1.1102414036464192,2.1000000000000227
131,0.055637488898471234,6.1579213994261295,-310.2060305182566,0.17151428407620345,0.8100000000000023
132,0.061488757953306966,3.719975100431402,-236.09092847391054,0.40005899187603466,1.3111111111111171
133,0.05891066531800696,2.261214720898686,-178.04640843377683,0.7560261199784609,1.5666666666666629
134,0.05781188285789243,0.9016826331141345,-97.19071983694404,0.7102683071471914,1.2571428571428527
135,0.04988108609227193,0.7497647380695198,-66.41671231618658,0.4102164808391518,1.0363636363636353
136,0.05006639486274573,1.7460253848388452,-112.19911186193978,0.1515666271559129,0.5083333333333329
137,0.047949697650370986,1.6697520554911,-126.05896009145557,0.27201931556098236,0.6400000000000006
138,0.05015130101603124,1.1125526455987271,-78.97020996648736,0.1138991304557211,0.4695652173913061
139,0.04700985293343356,2.4469734173663,-150.35008490536148,0.26207728727768415,0.5615384615384613
140,0.049508879032489614,2.3934058102060454,-137.29784457700487,0.06378379517052739,0.3440000000000012
141,0.043833337163193445,2.0896586170606115,-149.89445356942122,0.3411617686527104,0.671999999999997
142,0.04692344396665811,1.7356626841704057,-130.9444583627049,0.3392724351601164,0.7333333333333201
143,0.042290070916713024,1.1513439753468684,-100.632836995553,0.39578601812840924,0.7999999999999972
144,0.04754593944043721,0.8530762019879056,-73.15144356863043,0.33152303312629383,0.8166666666666664
145,0.04197836962063791,0.7204718045379632,-71.48091995320986,0.4548343136332271,0.8782608695652172
146,0.0412509262031333,1.3929338187403253,-112.0811613191183,0.3708100421547628,0.9238095238095241
147,0.03279954833547894,1.7261904761904763,-163.86722136265993,0.8347530876645779,1.2666666666666515
148,0.0327548363436269,1.8520763188156535,-148.744236606601,0.6179439031223511,1.170000000000016
149,0.026882241300453486,4.623838181873715,-303.74824325952517,0.952403938518947,1.8500000000000227
150,0.027645391223916994,6.890575024330158,-396.208910431894,1.612346644660491,2.1374999999999886
151,0.029753732852356333,6.663394688904093,-393.27922076188116,1.5791111841746468,2.1875
152,0.03175177177433739,3.590762012102932,-245.75083155235927,0.7882953972613321,1.8125
153,0.03084360206431189,1.6383053693525251,-133.70176539372264,0.5398596773999955,1.5777777777777757
