"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1001.5","1004.6","26.4","23.2","83","2.6","110","4.6","100","0.0","0.0","--","0.00","--","0","--"
"02","1000.9","1004.0","26.6","23.1","81","1.2","100","4.2","100","0.0","0.0","--","0.00","15.0","0","8.0"
"03","1000.8","1003.9","26.8","22.9","79","2.2","110","3.8","90","0.0","0.0","--","0.00","--","0","--"
"04","1001.1","1004.2","27.1","22.8","77","2.0","110","4.1","110","0.0","0.0","--","0.00","--","0","--"
"05","1001.3","1004.4","27.2","22.8","77","1.5","140","3.9","110","0.0","0.0","--","0.00","12.0","0","9.0"
"06","1001.5","1004.6","26.9","23.0","79","1.3","160","2.5","170","0.0","0.0","0.0","0.00","--","0","--"
"07","1002.0","1005.1","27.6","23.4","78","1.1","140","2.6","120","0.0","0.0","0.0","0.24","--","0","--"
"08","1002.3","1005.4","27.6","23.6","79","2.3","150","4.6","190","0.0","0.0","0.0","0.67","12.0","1","9.0"
"09","1002.3","1005.3","30.5","25.0","73","2.0","140","4.2","90","0.0","0.0","0.6","1.99","15.0","4","9.0"
"10","1002.6","1005.6","30.0","24.2","71","2.8","160","4.6","190","0.0","0.0","0.1","1.64","--","4","9.0"
"11","1002.9","1006.0","26.8","23.8","84","4.6","180","9.1","180","0.0","0.0","0.0","0.80","12.0","2","10.0"
"12","1002.6","1005.7","26.4","24.0","87","4.3","160","9.6","190","1.0","0.9","0.0","0.79","--","3","10.0"
"13","1002.2","1005.3","27.1","25.1","89","6.1","170","10.0","180","1.0","0.5","0.0","1.20","--","4","10.0"
"14","1001.4","1004.5","28.0","25.6","87","4.6","150","8.0","140","0.0","0.0","0.1","1.80","15.0","6","9.0"
"15","1001.1","1004.1","28.7","24.7","79","4.6","160","8.1","130","0.0","0.0","0.0","1.54","--","4","10.0"
"16","1001.5","1004.5","28.7","24.3","77","2.9","140","5.8","170","0.0","0.0","0.0","1.10","--","2","9.0"
"17","1001.1","1004.1","28.9","24.1","75","1.5","150","4.2","140","0.0","0.0","0.0","0.46","15.0","1","10.0"
"18","1002.0","1005.1","27.6","24.2","82","2.4","80","4.1","170","0.0","0.0","0.0","0.00","--","0","--"
"19","1002.1","1005.2","27.1","24.1","84","1.3","110","4.5","50","T","0.8","0.0","0.00","--","0","--"
"20","1002.7","1005.8","27.0","24.2","85","2.0","130","3.4","210","0.0","0.0","--","0.00","10.0","0","7.0"
"21","1003.1","1006.2","26.7","24.2","86","1.4","150","5.7","130","0.0","0.0","--","0.00","12.0","0","3.0"
"22","1003.0","1006.1","26.6","24.0","86","1.8","140","4.7","110","0.0","0.0","--","0.00","--","0","--"
"23","1002.9","1006.0","26.6","23.9","85","1.5","100","3.4","120","0.0","0.0","--","0.00","12.0","0","2.0"
"24","1002.1","1005.2","26.7","23.9","85","1.1","110","2.6","100","0.0","0.0","--","0.00","--","0","--"
