"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1001.6","1004.6","29.1","27.1","89","3.1","210","6.4","210","0.0","0.0","--","0.00","--","0","--"
"02","1001.0","1004.0","29.2","27.0","88","2.3","230","5.8","230","0.0","0.0","--","0.00","20.0","0","5.0"
"03","1000.5","1003.5","29.0","27.0","89","2.1","200","5.6","190","0.0","0.0","--","0.00","--","0","--"
"04","1000.5","1003.6","27.5","26.5","94","1.6","90","4.9","220","4.0","0.2","--","0.00","--","0","--"
"05","1000.8","1003.9","26.9","26.4","97","3.8","140","6.7","130","15.0","1.0","--","0.00","5.0","0","10.0"
"06","1001.1","1004.2","26.1","25.4","96","2.0","20","7.4","160","13.5","0.9","0.0","0.00","--","0","--"
"07","1001.7","1004.8","26.2","25.3","95","2.5","80","5.1","60","0.0","0.0","0.0","0.03","--","0","--"
"08","1001.9","1005.0","27.6","26.5","94","0.9","270","6.8","230","0.0","0.0","0.0","0.12","15.0","0","10.0"
"09","1002.3","1005.3","29.1","26.9","88","3.1","250","6.9","240","0.0","0.0","0.0","0.42","15.0","1","10.0"
"10","1002.6","1005.6","29.5","26.7","85","2.9","280","6.6","280","0.0","0.0","0.0","0.74","--","3","--"
"11","1002.5","1005.6","26.9","25.7","93","2.1","120","6.5","240","3.0","0.2","0.0","0.33","15.0","1","10.0"
"12","1002.4","1005.5","27.0","25.8","93","2.0","90","4.2","110","0.0","0.0","0.0","0.41","--","2","--"
"13","1001.8","1004.9","27.0","25.4","91","2.8","120","6.4","130","0.0","0.0","0.0","0.50","--","2","--"
"14","1001.3","1004.3","28.5","25.9","86","1.4","90","5.3","90","0.0","0.0","0.0","1.09","35.0","4","10.0"
"15","1001.0","1004.0","28.5","25.9","86","3.0","100","5.7","60","1.0","0.1","0.1","1.25","--","4","--"
"16","1000.6","1003.6","28.8","26.4","87","2.9","120","5.2","120","T","0.2","0.0","0.60","--","2","--"
"17","1000.4","1003.4","29.0","25.6","82","2.5","130","5.6","110","T","0.1","0.5","1.08","30.0","1","8.0"
"18","1000.3","1003.3","29.2","25.6","81","1.5","140","4.0","160","0.0","0.0","0.2","0.51","--","1","--"
"19","1000.7","1003.7","28.9","25.3","81","2.0","120","4.3","130","0.0","0.0","0.0","0.06","--","0","--"
"20","1001.2","1004.2","28.8","25.4","82","2.4","140","4.2","160","0.0","0.0","--","0.00","35.0","0","9.0"
"21","1001.7","1004.7","28.7","25.9","85","2.6","150","4.4","140","T","0.1","--","0.00","15.0","0","8.0"
"22","1002.2","1005.2","28.5","26.9","91","2.0","160","5.1","150","T","0.1","--","0.00","--","0","--"
"23","1001.9","1004.9","28.9","27.5","92","2.4","210","5.5","200","0.0","0.0","--","0.00","15.0","0","10.0"
"24","1001.7","1004.7","28.9","27.3","91","2.6","210","6.2","230","0.0","0.0","--","0.00","--","0","--"
