"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1018.1","1021.3","19.2","12.8","66","0.1","0","1.9","320","0.0","0.0","--","0.00","--","0","--"
"02","1017.9","1021.1","19.1","12.6","66","1.4","100","2.3","90","0.0","0.0","--","0.00","6.0","0","0.0"
"03","1017.4","1020.6","19.1","12.7","66","0.0","0","1.8","120","0.0","0.0","--","0.00","--","0","--"
"04","1017.0","1020.2","19.3","12.9","66","0.0","0","0.0","0","0.0","0.0","--","0.00","--","0","--"
"05","1017.2","1020.4","18.8","13.1","69","1.3","70","2.3","80","0.0","0.0","--","0.00","5.0","0","0.0"
"06","1017.8","1021.0","18.9","13.2","69","0.9","50","1.9","80","0.0","0.0","0.0","0.00","--","0","--"
"07","1018.4","1021.6","18.9","13.5","71","1.4","60","2.2","60","0.0","0.0","0.0","0.00","--","0","--"
"08","1019.2","1022.4","19.9","14.2","70","0.9","60","2.0","60","0.0","0.0","0.7","0.39","9.0","0","0.0"
"09","1019.6","1022.8","21.9","15.2","66","0.5","360","1.7","60","0.0","0.0","1.0","0.96","7.0","1","2.0"
"10","1019.6","1022.8","22.8","15.4","63","1.3","260","4.0","270","0.0","0.0","0.8","1.37","--","3","4.0"
"11","1018.9","1022.1","23.5","14.5","57","1.9","260","4.0","280","0.0","0.0","0.8","1.65","14.0","4","3.0"
"12","1017.7","1020.8","23.8","14.7","57","2.3","260","5.1","270","0.0","0.0","1.0","2.32","--","6","3.0"
"13","1016.2","1019.3","24.9","14.7","53","3.4","290","6.9","340","0.0","0.0","1.0","2.46","--","6","3.0"
"14","1015.4","1018.5","24.7","14.7","54","4.0","280","6.7","290","0.0","0.0","1.0","2.11","14.0","5","2.0"
"15","1015.1","1018.2","24.1","14.5","55","3.6","310","6.5","300","0.0","0.0","1.0","1.60","--","3","1.0"
"16","1015.1","1018.2","23.6","13.9","55","3.4","320","6.9","310","0.0","0.0","1.0","0.95","--","1","0.0"
"17","1015.2","1018.3","22.7","13.6","56","2.4","330","5.6","310","0.0","0.0","0.9","0.31","13.0","0","1.0"
"18","1015.5","1018.7","21.7","13.7","60","3.0","340","5.1","340","0.0","0.0","0.0","0.00","--","0","--"
"19","1016.0","1019.2","20.9","13.6","63","1.8","350","5.4","340","0.0","0.0","0.0","0.00","--","0","--"
"20","1016.5","1019.7","20.3","13.5","65","2.5","340","4.6","350","0.0","0.0","--","0.00","7.0","0","0.0"
"21","1016.8","1020.0","19.9","13.3","66","2.7","360","4.6","350","0.0","0.0","--","0.00","6.0","0","0.0"
"22","1017.2","1020.4","19.6","13.3","67","2.1","360","4.1","360","0.0","0.0","--","0.00","--","0","--"
"23","1017.3","1020.5","19.7","13.2","66","1.5","350","2.7","360","0.0","0.0","--","0.00","6.0","0","0.0"
"24","1016.8","1020.0","19.1","13.9","72","2.1","360","2.8","360","0.0","0.0","--","0.00","--","0","--"
