"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1004.1","1007.2","25.7","22.6","83","3.1","140","4.4","130","0.0","0.0","--","0.00","--","0","--"
"02","1003.4","1006.5","25.1","22.5","86","3.3","130","7.4","160","0.0","0.0","--","0.00","15.0","0","7.0"
"03","1003.5","1006.6","25.1","22.5","86","3.4","140","6.0","130","0.0","0.0","--","0.00","--","0","--"
"04","1003.5","1006.6","25.5","22.8","85","2.9","130","7.7","140","0.0","0.0","--","0.00","--","0","--"
"05","1003.7","1006.8","25.6","23.2","87","3.4","130","6.1","130","0.0","0.0","--","0.00","15.0","0","9.0"
"06","1003.9","1007.0","26.1","23.5","86","2.7","130","5.5","130","0.0","0.0","0.0","0.00","--","0","--"
"07","1004.6","1007.7","26.0","23.9","88","2.4","130","6.1","150","0.5","0.2","0.1","0.10","--","0","--"
"08","1004.9","1008.0","27.2","25.4","90","3.0","130","5.2","140","T","0.6","0.2","0.62","10.0","1","9.0"
"09","1005.1","1008.2","26.9","25.9","94","2.0","100","4.2","130","4.0","0.4","0.0","0.27","6.0","1","9.0"
"10","1005.1","1008.2","29.0","27.8","93","2.2","200","4.4","140","0.0","0.0","0.4","1.34","--","4","--"
"11","1005.1","1008.1","30.2","28.1","89","4.1","210","7.0","220","0.0","0.0","0.6","1.95","8.0","6","9.0"
"12","1004.8","1007.8","30.8","27.8","84","4.3","210","10.1","230","0.0","0.0","0.8","2.82","--","9","--"
"13","1004.6","1007.6","30.7","27.4","83","4.9","220","8.8","160","0.0","0.0","0.5","2.11","--","7","--"
"14","1004.3","1007.3","30.8","27.2","81","4.3","220","9.0","220","0.0","0.0","0.5","1.83","10.0","6","9.0"
"15","1003.8","1006.8","30.6","27.0","81","4.0","220","8.3","220","0.0","0.0","0.7","1.95","--","5","--"
"16","1003.9","1006.9","31.5","27.0","77","3.3","210","7.7","220","0.0","0.0","0.9","2.00","--","4","--"
"17","1004.0","1007.0","30.9","26.8","79","3.1","210","6.8","190","0.0","0.0","0.9","1.21","12.0","1","8.0"
"18","1004.0","1007.0","29.9","26.4","82","2.7","190","5.6","190","0.0","0.0","0.5","0.44","--","0","--"
"19","1004.6","1007.6","29.5","26.3","83","1.9","190","4.9","160","0.0","0.0","0.0","0.00","--","0","--"
"20","1004.9","1007.9","29.3","26.2","83","2.4","170","3.9","190","0.0","0.0","--","0.00","10.0","0","6.0"
"21","1005.1","1008.2","28.9","26.3","86","2.3","150","4.8","170","T","0.2","--","0.00","10.0","0","3.0"
"22","1005.3","1008.4","28.5","25.3","83","3.0","150","5.2","130","0.0","0.0","--","0.00","--","0","--"
"23","1005.0","1008.1","28.2","24.7","81","3.6","150","5.4","140","0.0","0.0","--","0.00","12.0","0","4.0"
"24","1004.9","1008.0","27.1","25.1","89","1.1","160","6.1","200","1.5","0.4","--","0.00","--","0","--"
