"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","999.9","1003.0","26.4","24.0","87","3.0","160","6.0","170","0.0","0.0","--","0.00","--","0","--"
"02","999.6","1002.7","26.2","24.1","88","3.6","160","6.8","150","0.0","0.0","--","0.00","10.0","0","8.0"
"03","999.2","1002.3","25.9","23.8","88","3.3","160","6.2","190","0.0","0.0","--","0.00","--","0","--"
"04","999.2","1002.3","25.9","23.6","87","3.5","160","6.2","160","0.0","0.0","--","0.00","--","0","--"
"05","999.3","1002.4","25.9","23.5","87","2.7","170","6.5","150","0.0","0.0","--","0.00","20.0","0","8.0"
"06","999.9","1003.0","25.8","23.6","88","3.3","160","5.2","150","0.0","0.0","0.0","0.00","--","0","--"
"07","1000.0","1003.1","26.2","23.7","86","2.8","170","6.1","160","0.0","0.0","0.0","0.00","--","0","--"
"08","1000.2","1003.3","26.6","24.0","86","3.4","170","7.4","160","0.0","0.0","0.0","0.46","12.0","1","8.0"
"09","1000.5","1003.6","26.4","24.2","88","2.8","190","6.6","160","0.0","0.0","0.0","0.43","10.0","1","10.0"
"10","1000.5","1003.6","26.3","24.4","89","5.0","190","7.2","190","T","0.1","0.0","0.17","--","1","--"
"11","1000.4","1003.5","26.2","24.5","90","4.9","190","9.2","180","0.5","0.8","0.0","0.60","10.0","1","10.0"
"12","1000.5","1003.6","26.1","24.8","93","2.5","200","9.9","200","0.5","0.2","0.0","0.43","--","1","--"
"13","999.8","1002.9","26.0","24.6","92","2.7","210","7.9","210","0.5","0.2","0.0","0.51","--","2","--"
"14","999.2","1002.3","26.7","24.9","90","2.6","190","5.4","230","0.5","0.2","0.0","0.70","8.0","2","10.0"
"15","998.9","1002.0","26.6","24.9","90","2.4","200","5.0","180","T","1.0","0.0","0.60","--","1","--"
"16","998.9","1002.0","26.8","25.1","90","2.3","170","5.0","160","1.0","1.0","0.0","0.60","--","1","--"
"17","999.0","1002.1","27.0","25.4","91","2.9","180","5.4","160","0.5","0.7","0.0","0.52","8.0","1","10.0"
"18","999.1","1002.2","27.0","25.8","93","1.8","160","4.8","170","0.0","0.0","0.0","0.00","--","0","--"
"19","999.3","1002.4","27.0","25.8","93","1.3","180","3.6","150","0.0","0.0","0.0","0.00","--","0","--"
"20","1000.2","1003.3","26.9","25.4","92","2.9","220","5.8","240","0.0","0.0","--","0.00","8.0","0","9.0"
"21","1000.6","1003.7","27.1","25.1","89","2.6","200","5.9","250","0.0","0.0","--","0.00","10.0","0","3.0"
"22","1000.6","1003.7","26.9","24.9","89","0.6","110","4.3","150","T","0.5","--","0.00","--","0","--"
"23","1000.1","1003.2","26.6","24.8","90","1.2","100","4.1","100","0.5","0.9","--","0.00","10.0","0","4.0"
"24","999.6","1002.7","26.8","24.8","89","1.5","70","2.3","80","0.0","0.0","--","0.00","--","0","--"
