"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1012.7","1015.9","19.4","17.4","88","3.8","10","7.2","50","0.0","0.0","--","0.00","--","0","--"
"02","1012.4","1015.6","19.3","17.6","90","3.6","360","8.0","350","0.0","0.0","--","0.00","--","0","--"
"03","1012.2","1015.4","19.0","17.3","90","3.4","10","7.2","40","0.0","0.0","--","0.00","--","0","--"
"04","1011.9","1015.1","18.9","17.4","91","2.4","10","5.8","350","0.0","0.0","--","0.00","--","0","--"
"05","1012.1","1015.3","18.8","17.3","91","3.1","20","6.1","350","0.0","0.0","--","0.00","--","0","--"
"06","1012.2","1015.4","18.8","17.3","91","3.5","20","5.9","40","0.0","0.0","0.0","0.00","--","0","--"
"07","1012.8","1016.0","19.2","17.7","91","3.3","20","5.7","40","0.0","0.0","0.0","0.20","--","0","--"
"08","1013.1","1016.3","21.1","17.9","82","3.5","10","7.3","40","0.0","0.0","1.0","0.80","5.0","1","0.0"
"09","1012.9","1016.0","23.2","18.1","73","2.2","10","6.9","30","0.0","0.0","1.0","1.56","5.0","3","7.0"
"10","1012.6","1015.7","24.6","17.8","66","2.6","360","5.7","350","0.0","0.0","0.3","1.94","--","5","--"
"11","1012.4","1015.5","24.8","17.8","65","3.5","350","6.6","320","0.0","0.0","0.1","1.59","12.0","5","10.0"
"12","1012.2","1015.3","24.4","19.7","75","3.6","330","7.7","340","0.0","0.0","0.0","1.22","--","4","--"
"13","1011.5","1014.6","23.1","19.5","80","5.2","360","10.4","350","0.0","0.0","0.0","1.02","--","3","--"
"14","1011.0","1014.1","22.9","18.9","78","7.0","10","12.2","20","0.0","0.0","0.0","1.32","12.0","4","10.0"
"15","1010.1","1013.2","23.5","18.8","75","4.3","10","10.0","350","0.0","0.0","0.0","1.16","--","3","--"
"16","1009.9","1013.0","23.1","19.3","79","4.7","360","8.9","20","0.0","0.0","0.0","1.00","--","2","--"
"17","1009.7","1012.8","22.9","19.3","80","4.6","10","8.4","360","0.0","0.0","0.8","0.87","10.0","1","3.0"
"18","1009.9","1013.0","22.5","19.5","83","3.1","360","7.5","360","0.0","0.0","0.0","0.21","--","0","--"
"19","1010.2","1013.3","21.8","19.4","86","3.8","10","8.1","340","0.0","0.0","0.0","0.00","--","0","--"
"20","1010.7","1013.8","21.3","19.2","88","4.2","360","7.9","350","0.0","0.0","--","0.00","--","0","--"
"21","1011.1","1014.3","20.5","19.0","91","5.4","10","9.6","350","0.0","0.0","--","0.00","--","0","--"
"22","1011.3","1014.5","20.3","19.0","92","6.7","10","10.6","10","0.0","0.0","--","0.00","--","0","--"
"23","1011.3","1014.5","20.3","19.0","92","4.3","10","10.6","60","0.0","0.0","--","0.00","--","0","--"
"24","1011.1","1014.3","20.1","18.6","91","3.6","360","10.3","60","0.0","0.0","--","0.00","--","0","--"
