"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1001.0","1004.1","24.3","24.0","98","2.8","120","5.0","110","0.5","1.0","--","0.00","--","0","--"
"02","1001.0","1004.1","24.5","24.4","99","1.5","20","3.6","100","0.5","1.0","--","0.00","6.0","0","10.0"
"03","1000.9","1004.0","24.6","24.4","99","1.5","360","3.0","10","T","0.5","--","0.00","--","0","--"
"04","1001.2","1004.3","24.5","24.2","98","1.7","10","3.5","360","0.0","0.0","--","0.00","--","0","--"
"05","1002.2","1005.3","24.5","24.1","98","1.5","10","3.7","360","0.0","0.0","--","0.00","2.0","0","9.0"
"06","1002.8","1005.9","24.6","24.3","98","0.8","360","2.4","360","0.0","0.0","0.0","0.00","--","0","--"
"07","1003.4","1006.5","25.0","24.5","97","0.1","0","1.8","10","0.0","0.0","0.0","0.04","--","0","--"
"08","1003.6","1006.7","25.5","24.8","96","1.4","20","2.8","10","0.0","0.0","0.0","0.41","2.0","1","10.0"
"09","1004.0","1007.1","25.9","25.1","95","0.1","0","2.6","10","0.0","0.0","0.0","0.64","3.0","1","10.0"
"10","1004.0","1007.1","26.2","25.0","93","1.7","300","2.7","300","0.0","0.0","0.0","0.51","--","2","--"
"11","1003.7","1006.8","26.8","24.6","88","0.7","320","2.2","310","0.0","0.0","0.0","0.81","7.0","3","10.0"
"12","1003.7","1006.8","27.3","24.4","84","2.2","330","4.3","300","0.0","0.0","0.0","0.68","--","3","--"
"13","1003.4","1006.5","27.8","24.2","81","1.9","310","4.6","310","0.0","0.0","0.0","0.76","--","3","--"
"14","1003.2","1006.3","27.3","23.8","81","3.6","320","5.3","310","0.0","0.0","0.0","0.62","9.0","2","10.0"
"15","1002.8","1005.9","26.9","24.0","84","3.5","310","5.5","310","0.0","0.0","0.0","0.43","--","1","--"
"16","1002.3","1005.4","26.5","25.1","92","0.8","20","5.2","320","0.0","0.0","0.0","0.12","--","1","--"
"17","1002.4","1005.5","26.9","24.6","87","2.6","310","3.7","300","0.0","0.0","0.0","0.53","6.0","1","10.0"
"18","1003.0","1006.1","26.6","24.5","88","2.3","320","4.5","300","0.0","0.0","0.0","0.00","--","0","--"
"19","1003.4","1006.5","26.6","24.9","90","2.0","350","4.1","310","0.0","0.0","0.0","0.00","--","0","--"
"20","1004.4","1007.5","26.3","24.6","90","0.9","10","2.5","350","0.0","0.0","--","0.00","8.0","0","6.0"
"21","1004.4","1007.5","26.2","24.6","91","1.0","10","2.0","10","0.0","0.0","--","0.00","7.0","0","6.0"
"22","1004.8","1007.9","26.1","24.6","91","0.4","20","1.8","20","0.0","0.0","--","0.00","--","0","--"
"23","1005.1","1008.2","26.1","24.5","91","0.7","20","2.4","320","0.0","0.0","--","0.00","5.0","0","8.0"
"24","1005.1","1008.2","26.0","24.6","92","0.2","0","1.6","20","0.0","0.0","--","0.00","--","0","--"
