"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1010.5","1013.6","27.1","24.2","84","1.7","180","2.8","190","0.0","0.0","--","0.00","--","0","--"
"02","1010.0","1013.1","26.9","24.2","85","2.2","170","3.2","150","0.0","0.0","--","0.00","--","0","--"
"03","1009.8","1012.9","26.8","24.3","86","1.7","170","3.0","150","0.0","0.0","--","0.00","--","0","--"
"04","1009.6","1012.7","26.6","24.3","87","1.6","190","3.1","180","0.0","0.0","--","0.00","--","0","--"
"05","1009.8","1012.9","26.5","24.4","88","1.1","160","2.3","190","0.0","0.0","--","0.00","--","0","--"
"06","1010.3","1013.4","26.5","24.2","87","0.9","140","1.7","160","0.0","0.0","0.0","0.00","--","0","--"
"07","1010.8","1013.9","27.0","24.3","85","0.5","180","1.6","130","0.0","0.0","0.5","0.26","--","0","--"
"08","1011.0","1014.1","28.0","24.2","80","1.2","180","2.2","180","0.0","0.0","1.0","0.85","6.0","1","7.0"
"09","1011.2","1014.3","28.9","22.7","69","1.5","230","3.2","250","0.0","0.0","0.8","1.58","18.0","2","4.0"
"10","1011.3","1014.4","29.9","22.9","66","2.6","290","5.0","300","0.0","0.0","0.7","1.95","--","5","--"
"11","1010.8","1013.9","30.7","22.6","62","2.1","260","5.6","250","0.0","0.0","1.0","2.78","25.0","7","2.0"
"12","1010.0","1013.0","31.0","23.4","64","2.7","230","5.3","290","0.0","0.0","1.0","3.01","--","8","--"
"13","1009.2","1012.2","31.0","22.9","62","3.0","310","6.1","310","0.0","0.0","1.0","2.92","--","8","--"
"14","1008.7","1011.7","30.8","23.5","65","2.1","290","5.0","330","0.0","0.0","1.0","2.57","25.0","6","2.0"
"15","1008.5","1011.5","30.7","23.6","66","3.0","270","5.8","300","0.0","0.0","1.0","2.01","--","4","--"
"16","1008.6","1011.6","30.3","24.2","70","3.0","300","5.6","300","0.0","0.0","1.0","1.30","--","2","--"
"17","1008.7","1011.8","29.4","23.8","72","3.7","320","5.9","330","0.0","0.0","1.0","0.53","20.0","0","1.0"
"18","1009.0","1012.1","28.5","24.5","79","3.3","330","5.7","340","0.0","0.0","0.2","0.04","--","0","--"
"19","1009.6","1012.7","28.2","24.6","81","2.8","340","6.1","310","0.0","0.0","0.0","0.00","--","0","--"
"20","1010.2","1013.3","28.2","24.2","79","2.9","360","5.2","350","0.0","0.0","--","0.00","--","0","--"
"21","1010.7","1013.8","28.1","23.9","78","3.8","360","5.9","10","0.0","0.0","--","0.00","--","0","--"
"22","1010.8","1013.9","27.8","24.0","80","2.5","20","6.2","360","0.0","0.0","--","0.00","--","0","--"
"23","1010.7","1013.8","27.3","24.4","84","2.8","20","5.9","30","0.0","0.0","--","0.00","--","0","--"
"24","1010.4","1013.5","27.1","24.6","86","2.2","20","4.8","10","0.0","0.0","--","0.00","--","0","--"
