"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1006.7","1009.8","22.4","18.6","79","4.6","360","8.8","30","0.0","0.0","--","0.00","--","0","--"
"02","1006.6","1009.7","21.7","16.7","73","3.4","20","8.4","20","0.0","0.0","--","0.00","--","0","--"
"03","1006.7","1009.8","21.3","16.1","72","4.4","350","8.0","360","0.0","0.0","--","0.00","--","0","--"
"04","1006.4","1009.5","21.0","16.2","74","4.5","360","8.4","30","0.0","0.0","--","0.00","--","0","--"
"05","1006.8","1009.9","20.7","16.7","78","3.3","360","9.6","360","0.0","0.0","--","0.00","--","0","--"
"06","1007.5","1010.6","20.9","16.7","77","3.8","10","8.8","360","0.0","0.0","0.0","0.01","--","0","--"
"07","1008.0","1011.1","21.0","16.8","77","4.0","360","8.1","350","0.0","0.0","0.1","0.30","--","0","--"
"08","1008.8","1011.9","21.7","16.9","74","4.5","360","8.1","10","0.0","0.0","1.0","1.08","15.0","1","1.0"
"09","1009.3","1012.4","23.0","17.0","69","4.1","350","8.0","350","0.0","0.0","0.5","1.62","15.0","3","7.0"
"10","1009.3","1012.4","24.5","17.5","65","3.4","10","7.7","10","0.0","0.0","0.7","1.96","--","7","--"
"11","1009.0","1012.1","26.2","18.4","62","2.8","350","7.8","10","0.0","0.0","1.0","3.29","10.0","9","6.0"
"12","1008.0","1011.1","27.9","18.9","58","2.3","340","6.4","350","0.0","0.0","1.0","3.51","--","11","--"
"13","1007.3","1010.4","28.8","18.6","54","3.4","330","7.2","330","0.0","0.0","1.0","3.52","--","11","--"
"14","1006.4","1009.5","29.0","19.1","55","4.7","330","7.5","300","0.0","0.0","1.0","3.26","12.0","9","1.0"
"15","1006.1","1009.2","28.9","19.8","58","4.1","340","9.2","320","0.0","0.0","1.0","2.70","--","6","--"
"16","1005.9","1009.0","27.5","19.9","63","5.0","330","10.6","320","0.0","0.0","1.0","2.01","--","3","--"
"17","1006.3","1009.4","26.5","18.9","63","5.2","350","11.3","330","0.0","0.0","0.9","1.01","12.0","1","5.0"
"18","1007.0","1010.1","25.0","18.5","67","4.6","360","9.3","340","0.0","0.0","0.6","0.38","--","0","--"
"19","1008.1","1011.2","23.6","17.6","69","4.8","10","8.9","350","0.0","0.0","0.0","0.01","--","0","--"
"20","1009.0","1012.1","22.8","17.1","70","3.8","360","8.7","350","0.0","0.0","--","0.00","--","0","--"
"21","1009.9","1013.0","22.0","16.7","72","3.7","360","7.3","10","0.0","0.0","--","0.00","--","0","--"
"22","1010.4","1013.5","21.3","16.7","75","3.4","10","6.6","340","0.0","0.0","--","0.00","--","0","--"
"23","1010.3","1013.5","21.1","16.5","75","2.7","10","6.3","30","0.0","0.0","--","0.00","--","0","--"
"24","1009.7","1012.9","20.6","16.2","76","3.6","20","6.4","30","0.0","0.0","--","0.00","--","0","--"
