"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1005.9","1009.0","29.2","26.4","85","2.3","170","3.8","150","0.0","0.0","--","0.00","--","0","--"
"02","1005.3","1008.4","29.2","26.2","84","2.1","180","3.6","200","0.0","0.0","--","0.00","--","0","--"
"03","1004.9","1008.0","28.9","26.1","85","1.7","160","3.4","170","0.0","0.0","--","0.00","--","0","--"
"04","1004.8","1007.9","28.4","25.6","85","1.8","150","3.9","150","0.0","0.0","--","0.00","--","0","--"
"05","1005.1","1008.2","28.1","25.1","84","1.6","130","3.8","130","0.0","0.0","--","0.00","--","0","--"
"06","1005.7","1008.8","28.4","25.0","82","1.3","140","3.9","140","0.0","0.0","0.3","0.10","--","0","--"
"07","1006.2","1009.2","29.7","25.5","78","2.3","160","4.3","150","0.0","0.0","1.0","0.77","--","1","--"
"08","1006.4","1009.4","30.7","26.0","76","2.5","180","4.7","210","0.0","0.0","1.0","1.48","15.0","2","7.0"
"09","1006.5","1009.5","32.0","25.1","67","4.0","190","6.3","190","0.0","0.0","1.0","2.24","25.0","4","8.0"
"10","1006.5","1009.5","32.8","23.8","59","4.4","200","7.4","180","0.0","0.0","1.0","2.71","--","7","--"
"11","1006.3","1009.3","32.8","23.8","59","3.2","220","6.5","240","0.0","0.0","1.0","2.99","35.0","9","9.0"
"12","1006.1","1009.1","32.5","23.8","60","3.9","200","6.7","200","0.0","0.0","0.8","3.10","--","10","--"
"13","1005.7","1008.7","32.1","24.5","64","4.9","220","7.6","240","0.0","0.0","0.6","2.43","--","9","--"
"14","1005.2","1008.2","32.7","24.5","62","4.1","220","8.1","220","0.0","0.0","1.0","3.26","35.0","10","9.0"
"15","1004.5","1007.5","32.3","25.7","68","3.9","240","8.9","240","0.0","0.0","1.0","2.97","--","8","--"
"16","1003.9","1006.9","31.1","25.7","73","4.3","230","9.6","210","0.0","0.0","1.0","1.91","--","4","--"
"17","1004.1","1007.1","30.8","25.6","74","3.4","220","8.0","200","0.0","0.0","0.8","1.29","35.0","2","9.0"
"18","1004.5","1007.5","30.2","25.7","77","2.6","240","6.7","210","0.0","0.0","0.2","0.39","--","0","--"
"19","1004.9","1007.9","29.9","25.7","78","2.5","240","4.6","260","0.0","0.0","0.1","0.07","--","0","--"
"20","1005.3","1008.3","29.9","25.9","79","2.4","200","4.5","230","0.0","0.0","--","0.00","--","0","--"
"21","1005.8","1008.8","29.7","25.7","79","2.4","210","4.3","190","0.0","0.0","--","0.00","--","0","--"
"22","1006.2","1009.2","29.7","26.3","82","2.1","180","3.8","200","0.0","0.0","--","0.00","--","0","--"
"23","1006.4","1009.4","29.7","26.3","82","2.0","190","3.6","180","0.0","0.0","--","0.00","--","0","--"
"24","1006.0","1009.1","29.4","26.4","84","2.2","180","3.6","180","0.0","0.0","--","0.00","--","0","--"
