"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1007.1","1010.2","27.9","25.0","84","2.1","90","3.4","90","0.0","0.0","--","0.00","--","0","--"
"02","1006.3","1009.4","28.1","24.9","83","0.8","130","2.4","100","0.0","0.0","--","0.00","--","0","--"
"03","1006.0","1009.1","27.7","24.2","81","1.2","100","2.2","90","0.0","0.0","--","0.00","--","0","--"
"04","1005.7","1008.8","27.7","24.4","82","1.5","80","2.7","80","0.0","0.0","--","0.00","--","0","--"
"05","1006.0","1009.1","27.4","24.5","84","0.9","80","2.7","80","0.0","0.0","--","0.00","--","0","--"
"06","1006.2","1009.3","27.5","24.6","84","0.2","0","1.7","40","0.0","0.0","0.0","0.02","--","0","--"
"07","1006.4","1009.5","28.2","24.8","82","0.4","20","1.7","60","0.0","0.0","0.7","0.41","--","0","--"
"08","1006.7","1009.7","29.7","23.4","69","2.1","320","3.6","330","0.0","0.0","1.0","1.10","20.0","2","7.0"
"09","1006.7","1009.7","31.0","23.4","64","2.3","340","4.6","350","0.0","0.0","1.0","1.84","20.0","4","7.0"
"10","1006.5","1009.5","31.7","23.0","60","3.3","290","5.3","320","0.0","0.0","1.0","2.59","--","7","--"
"11","1006.3","1009.3","32.2","23.5","60","4.4","310","6.7","310","0.0","0.0","1.0","3.21","30.0","11","8.0"
"12","1006.1","1009.1","32.4","23.7","60","4.7","330","7.3","340","0.0","0.0","1.0","3.46","--","13","--"
"13","1005.5","1008.5","32.1","23.9","62","5.2","330","8.0","340","0.0","0.0","0.9","3.29","--","13","--"
"14","1005.0","1008.0","32.6","23.0","57","5.8","300","8.7","300","0.0","0.0","1.0","3.35","40.0","11","7.0"
"15","1004.4","1007.4","32.0","24.6","65","5.4","300","9.5","310","0.0","0.0","1.0","2.81","--","8","--"
"16","1004.4","1007.4","31.4","25.0","69","5.0","300","9.0","300","0.0","0.0","0.9","2.07","--","5","--"
"17","1004.3","1007.3","31.3","25.9","73","3.8","310","8.8","300","0.0","0.0","1.0","1.27","30.0","2","8.0"
"18","1004.7","1007.7","30.0","25.8","78","3.9","300","7.6","290","0.0","0.0","0.4","0.45","--","0","--"
"19","1004.9","1007.9","30.0","25.8","78","2.2","300","6.3","300","0.0","0.0","0.0","0.03","--","0","--"
"20","1005.4","1008.4","29.8","25.1","76","1.8","300","4.4","300","0.0","0.0","--","0.00","--","0","--"
"21","1005.5","1008.5","30.0","24.4","72","1.7","310","3.3","10","0.0","0.0","--","0.00","--","0","--"
"22","1005.4","1008.4","30.2","22.7","64","0.9","290","2.1","300","0.0","0.0","--","0.00","--","0","--"
"23","1005.5","1008.5","29.9","23.6","69","0.9","220","2.3","240","0.0","0.0","--","0.00","--","0","--"
"24","1004.7","1007.7","29.3","24.9","77","1.7","180","2.5","180","0.0","0.0","--","0.00","--","0","--"
