"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1012.7","1015.9","17.9","15.3","85","5.0","340","8.5","350","0.0","0.0","--","0.00","--","0","--"
"02","1012.7","1015.9","17.3","14.9","86","4.0","340","9.4","340","T","0.8","--","0.00","3.0","0","10.0"
"03","1012.8","1016.0","17.2","15.2","88","4.2","340","7.6","360","0.5","1.0","--","0.00","--","0","--"
"04","1012.9","1016.1","17.3","15.3","88","4.3","350","7.7","340","T","1.0","--","0.00","--","0","--"
"05","1012.9","1016.1","17.4","15.8","90","3.6","350","8.3","340","T","0.8","--","0.00","5.0","0","10.0"
"06","1013.3","1016.5","17.6","15.9","90","4.4","350","7.6","350","0.0","0.0","0.0","0.00","--","0","--"
"07","1013.9","1017.1","17.7","15.2","85","3.3","350","7.3","350","0.0","0.0","0.0","0.00","--","0","--"
"08","1014.4","1017.6","18.8","15.7","82","4.5","340","8.9","340","0.0","0.0","0.3","0.57","10.0","1","7.0"
"09","1014.8","1018.0","20.0","16.3","79","4.0","340","10.9","340","0.0","0.0","0.6","1.13","8.0","2","3.0"
"10","1015.1","1018.3","21.0","16.3","75","5.8","350","9.4","350","0.0","0.0","0.9","2.04","--","4","4.0"
"11","1014.8","1018.0","21.7","16.6","73","5.1","340","11.1","350","0.0","0.0","0.8","2.38","6.0","6","8.0"
"12","1014.5","1017.6","23.0","16.7","68","3.9","340","9.6","360","0.0","0.0","0.6","2.60","--","8","3.0"
"13","1013.5","1016.6","24.0","16.7","64","4.5","340","10.8","350","0.0","0.0","1.0","2.97","--","9","2.0"
"14","1012.5","1015.6","24.8","17.1","62","3.3","330","7.9","320","0.0","0.0","1.0","2.80","5.0","8","0.0"
"15","1011.6","1014.7","25.4","17.2","60","2.3","340","6.8","330","0.0","0.0","1.0","2.26","--","5","1.0"
"16","1011.8","1014.9","24.0","17.4","67","4.4","300","7.6","290","0.0","0.0","1.0","1.55","--","3","1.0"
"17","1012.3","1015.4","22.9","17.1","70","3.9","310","8.5","300","0.0","0.0","1.0","0.82","6.0","1","0.0"
"18","1013.1","1016.3","21.0","16.5","75","5.0","320","8.7","310","0.0","0.0","0.3","0.12","--","0","--"
"19","1013.6","1016.8","20.1","16.5","80","5.1","340","11.0","320","0.0","0.0","0.0","0.00","--","0","--"
"20","1014.2","1017.4","19.8","16.3","80","4.4","340","10.5","340","0.0","0.0","--","0.00","4.0","0","6.0"
"21","1014.3","1017.5","19.7","16.2","80","3.9","340","8.7","350","0.0","0.0","--","0.00","4.0","0","0.0"
"22","1014.6","1017.8","19.4","16.1","81","2.8","350","6.7","350","0.0","0.0","--","0.00","--","0","--"
"23","1015.2","1018.4","19.5","15.8","79","3.5","340","8.3","360","0.0","0.0","--","0.00","4.0","0","8.0"
"24","1015.6","1018.8","19.4","15.3","77","4.8","340","9.1","340","0.0","0.0","--","0.00","--","0","--"
