"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1020.6","1023.9","13.5","6.8","64","3.6","360","6.0","40","0.0","0.0","--","0.00","--","0","--"
"02","1020.2","1023.5","13.3","6.9","65","3.0","20","6.7","360","0.0","0.0","--","0.00","--","0","--"
"03","1020.0","1023.3","13.2","6.8","65","2.4","10","5.6","20","0.0","0.0","--","0.00","--","0","--"
"04","1020.0","1023.3","12.5","6.8","68","3.4","10","6.1","360","0.0","0.0","--","0.00","--","0","--"
"05","1020.2","1023.5","12.5","7.0","69","2.8","10","6.2","360","0.0","0.0","--","0.00","--","0","--"
"06","1020.8","1024.1","12.6","7.1","69","2.8","10","5.7","350","0.0","0.0","0.0","0.00","--","0","--"
"07","1021.4","1024.7","12.7","7.4","70","2.5","20","6.4","350","0.0","0.0","0.0","0.03","--","0","--"
"08","1021.8","1025.1","13.9","7.7","66","2.9","10","4.5","50","0.0","0.0","0.7","0.46","13.0","0","1.0"
"09","1022.0","1025.2","15.8","8.3","61","2.2","360","5.1","30","0.0","0.0","1.0","1.24","13.0","2","0.0"
"10","1021.6","1024.8","18.2","8.8","54","2.7","330","4.5","340","0.0","0.0","1.0","1.99","--","4","--"
"11","1021.2","1024.4","19.3","9.8","54","3.9","320","6.7","300","0.0","0.0","1.0","2.56","12.0","7","0.0"
"12","1020.6","1023.8","21.0","11.1","53","3.0","330","6.5","320","0.0","0.0","1.0","2.89","--","9","--"
"13","1019.6","1022.8","21.8","10.9","50","3.6","300","6.0","330","0.0","0.0","1.0","2.98","--","10","--"
"14","1018.9","1022.1","21.1","11.2","53","3.5","290","7.5","300","0.0","0.0","1.0","2.79","15.0","8","0.0"
"15","1018.6","1021.8","21.5","11.3","52","3.1","310","7.4","300","0.0","0.0","1.0","2.33","--","6","--"
"16","1018.6","1021.8","20.8","12.0","57","3.9","320","7.3","320","0.0","0.0","1.0","1.65","--","3","--"
"17","1018.7","1021.9","20.1","11.9","59","3.5","330","6.8","310","0.0","0.0","1.0","1.03","15.0","1","8.0"
"18","1019.0","1022.2","18.6","11.7","64","4.2","10","7.1","40","0.0","0.0","0.1","0.16","--","0","--"
"19","1019.8","1023.0","17.5","11.1","66","4.1","10","6.9","350","0.0","0.0","0.0","0.00","--","0","--"
"20","1020.6","1023.8","16.4","11.4","72","3.6","10","6.4","20","0.0","0.0","--","0.00","--","0","--"
"21","1021.0","1024.2","15.8","11.6","76","3.6","10","6.5","20","0.0","0.0","--","0.00","--","0","--"
"22","1021.2","1024.4","15.5","11.9","79","3.1","360","5.8","50","0.0","0.0","--","0.00","--","0","--"
"23","1021.4","1024.6","15.4","12.2","81","3.3","10","5.7","360","0.0","0.0","--","0.00","--","0","--"
"24","1021.4","1024.6","15.4","12.4","82","2.5","10","6.0","40","0.0","0.0","--","0.00","--","0","--"
