"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","995.7","998.7","28.2","24.8","82","4.3","270","9.3","260","0.0","0.0","--","0.00","--","0","--"
"02","995.5","998.5","27.9","26.0","89","4.5","270","8.1","260","0.5","0.2","--","0.00","8.0","0","8.0"
"03","995.2","998.2","28.0","25.0","84","4.1","270","11.3","280","0.5","0.3","--","0.00","--","0","--"
"04","994.8","997.8","28.2","25.1","83","3.8","260","10.7","270","0.0","0.0","--","0.00","--","0","--"
"05","995.0","998.0","28.3","25.3","84","4.8","260","10.6","260","0.0","0.0","--","0.00","10.0","0","6.0"
"06","995.5","998.5","28.4","25.4","84","4.6","260","12.4","280","0.0","0.0","0.0","0.00","--","0","--"
"07","996.2","999.2","28.7","25.7","84","3.4","260","10.4","260","0.0","0.0","0.0","0.08","--","0","--"
"08","996.4","999.4","29.0","25.5","81","5.8","260","11.8","260","0.0","0.0","0.0","0.51","10.0","1","8.0"
"09","997.1","1000.1","29.4","25.9","82","5.4","240","10.5","260","0.0","0.0","0.1","0.96","10.0","3","4.0"
"10","997.3","1000.3","30.2","26.2","79","5.5","250","11.6","240","0.0","0.0","0.5","1.86","--","5","--"
"11","997.4","1000.4","30.3","26.5","80","5.0","230","10.9","260","0.0","0.0","0.2","1.73","10.0","6","9.0"
"12","997.1","1000.1","29.9","26.4","82","5.2","250","10.3","230","0.0","0.0","0.3","1.96","--","7","--"
"13","997.0","1000.0","30.4","26.4","79","5.5","240","10.0","260","0.0","0.0","0.5","2.17","--","7","--"
"14","996.7","999.7","31.0","26.3","76","4.5","240","10.3","220","0.0","0.0","0.5","2.30","10.0","7","9.0"
"15","996.6","999.6","30.5","26.4","79","4.2","220","8.5","240","0.0","0.0","0.5","1.66","--","5","--"
"16","996.5","999.5","30.3","26.2","79","5.2","220","9.5","210","0.0","0.0","0.7","1.62","--","3","--"
"17","996.6","999.6","29.8","26.2","81","6.3","210","10.1","210","0.0","0.0","0.6","1.02","8.0","2","6.0"
"18","997.1","1000.1","29.7","25.9","80","5.1","200","9.3","230","0.0","0.0","0.1","0.47","--","0","--"
"19","997.8","1000.8","29.2","25.8","82","4.4","190","9.4","180","0.0","0.0","0.0","0.00","--","0","--"
"20","998.2","1001.2","29.1","25.8","82","3.6","190","7.4","210","0.0","0.0","--","0.00","10.0","0","6.0"
"21","998.8","1001.8","29.1","25.7","82","3.8","180","7.4","220","0.0","0.0","--","0.00","10.0","0","5.0"
"22","999.3","1002.3","28.8","25.5","82","3.9","170","7.2","170","0.0","0.0","--","0.00","--","0","--"
"23","999.4","1002.4","28.6","25.2","82","3.8","160","6.8","170","0.0","0.0","--","0.00","10.0","0","6.0"
"24","999.3","1002.3","28.3","24.8","81","4.1","170","8.6","160","0.0","0.0","--","0.00","--","0","--"
