"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1020.3","1023.6","14.3","11.3","82","4.1","10","9.0","20","0.0","0.0","--","0.00","--","0","--"
"02","1020.1","1023.4","14.1","10.9","81","3.5","10","9.2","10","0.0","0.0","--","0.00","--","0","--"
"03","1019.6","1022.9","14.0","11.0","82","4.1","20","8.2","350","0.0","0.0","--","0.00","--","0","--"
"04","1019.3","1022.6","13.8","11.0","83","3.7","10","8.6","20","0.0","0.0","--","0.00","--","0","--"
"05","1019.0","1022.3","13.5","10.9","84","3.6","350","6.5","20","0.0","0.0","--","0.00","--","0","--"
"06","1019.4","1022.7","13.3","10.8","85","3.9","10","8.8","350","0.0","0.0","0.0","0.00","--","0","--"
"07","1019.7","1023.0","13.1","11.0","87","3.2","10","8.5","350","0.0","0.0","0.0","0.02","--","0","--"
"08","1020.3","1023.6","13.9","11.2","84","4.1","20","8.3","40","0.0","0.0","0.8","0.42","10.0","0","5.0"
"09","1020.3","1023.5","15.9","11.7","76","4.7","360","9.2","30","0.0","0.0","1.0","1.21","12.0","2","3.0"
"10","1020.6","1023.8","17.5","11.8","69","6.0","360","10.2","350","0.0","0.0","1.0","1.95","--","4","--"
"11","1019.5","1022.7","18.8","12.1","65","6.0","10","10.5","30","0.0","0.0","1.0","2.55","15.0","6","1.0"
"12","1018.2","1021.4","20.8","12.0","57","4.7","350","10.5","10","0.0","0.0","1.0","2.89","--","8","--"
"13","1017.0","1020.2","21.9","11.9","53","3.9","360","9.9","340","0.0","0.0","1.0","2.95","--","8","--"
"14","1016.4","1019.6","21.8","12.1","54","3.5","10","10.3","350","0.0","0.0","1.0","2.72","20.0","7","1.0"
"15","1016.0","1019.2","21.6","13.0","58","4.9","350","9.6","30","0.0","0.0","1.0","2.23","--","5","--"
"16","1015.8","1019.0","21.0","13.2","61","5.3","350","9.6","330","0.0","0.0","1.0","1.56","--","2","--"
"17","1016.2","1019.4","19.4","12.7","65","5.4","340","9.2","340","0.0","0.0","0.4","0.58","25.0","1","2.0"
"18","1016.6","1019.8","18.1","13.0","72","4.5","360","8.7","30","0.0","0.0","0.5","0.13","--","0","--"
"19","1017.2","1020.4","17.1","13.0","77","5.0","360","10.2","30","0.0","0.0","0.0","0.00","--","0","--"
"20","1017.7","1020.9","16.5","12.9","79","4.0","360","9.5","30","0.0","0.0","--","0.00","--","0","--"
"21","1017.8","1021.0","16.1","12.8","81","4.5","360","8.2","20","0.0","0.0","--","0.00","--","0","--"
"22","1018.1","1021.3","15.8","13.1","84","3.7","360","7.8","10","0.0","0.0","--","0.00","--","0","--"
"23","1017.7","1020.9","15.6","12.9","84","3.8","360","7.9","20","0.0","0.0","--","0.00","--","0","--"
"24","1017.2","1020.4","15.1","12.8","86","4.6","10","7.9","20","0.0","0.0","--","0.00","--","0","--"
