"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1011.0","1014.2","21.0","14.3","66","1.5","80","3.5","80","0.0","0.0","--","0.00","--","0","--"
"02","1010.3","1013.5","20.8","14.5","67","0.9","120","4.1","140","0.0","0.0","--","0.00","3.0","0","0.0"
"03","1010.4","1013.6","20.3","14.6","70","0.3","130","2.6","130","0.0","0.0","--","0.00","--","0","--"
"04","1010.2","1013.4","20.4","14.6","69","1.3","130","2.2","140","0.0","0.0","--","0.00","--","0","--"
"05","1010.5","1013.7","20.4","14.6","69","1.6","130","2.8","140","0.0","0.0","--","0.00","3.0","0","0.0"
"06","1011.1","1014.3","20.1","14.7","71","1.6","110","3.1","100","0.0","0.0","0.0","0.00","--","0","--"
"07","1011.5","1014.7","20.2","15.0","72","1.8","70","3.1","60","0.0","0.0","0.0","0.00","--","0","--"
"08","1011.8","1015.0","21.2","15.4","69","1.6","90","3.5","90","0.0","0.0","0.1","0.39","5.0","0","5.0"
"09","1011.9","1015.0","24.4","17.5","65","1.7","150","2.8","130","0.0","0.0","1.0","1.22","5.0","1","4.0"
"10","1011.5","1014.6","25.5","17.6","62","3.6","170","6.9","170","0.0","0.0","1.0","1.86","--","3","--"
"11","1010.8","1013.9","26.9","17.5","56","3.5","210","7.4","230","0.0","0.0","1.0","2.40","7.0","4","2.0"
"12","1009.7","1012.8","27.3","17.1","54","3.6","240","6.6","220","0.0","0.0","1.0","2.43","--","5","--"
"13","1008.7","1011.8","27.4","17.3","54","3.8","240","7.8","200","0.0","0.0","1.0","2.45","--","6","--"
"14","1008.0","1011.1","26.8","17.2","56","4.1","250","8.0","230","0.0","0.0","1.0","2.40","15.0","5","1.0"
"15","1007.8","1010.9","26.5","18.3","61","4.3","220","7.9","230","0.0","0.0","1.0","2.04","--","3","--"
"16","1007.6","1010.7","26.1","18.5","63","4.0","230","7.3","220","0.0","0.0","1.0","1.43","--","2","--"
"17","1007.8","1010.9","25.4","18.3","65","3.9","210","7.5","230","0.0","0.0","1.0","0.77","20.0","1","0.0"
"18","1008.1","1011.2","24.5","18.1","68","4.2","210","7.1","210","0.0","0.0","0.4","0.12","--","0","--"
"19","1008.1","1011.2","24.0","18.4","71","2.4","180","5.2","190","0.0","0.0","0.0","0.00","--","0","--"
"20","1008.7","1011.8","23.8","18.6","73","2.4","210","5.2","200","0.0","0.0","--","0.00","15.0","0","0.0"
"21","1008.8","1011.9","23.5","18.8","75","2.3","200","4.6","190","0.0","0.0","--","0.00","10.0","0","0.0"
"22","1008.8","1011.9","23.2","18.9","77","1.5","190","3.8","180","0.0","0.0","--","0.00","--","0","--"
"23","1009.0","1012.1","23.1","19.1","78","2.4","170","3.2","180","0.0","0.0","--","0.00","10.0","0","1.0"
"24","1008.9","1012.0","22.9","18.7","77","1.2","120","3.9","150","0.0","0.0","--","0.00","--","0","--"
