"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1004.7","1007.8","26.4","24.1","87","2.8","130","5.2","140","0.0","0.0","--","0.00","--","0","--"
"02","1003.9","1007.0","26.2","24.1","88","2.9","140","5.9","120","0.0","0.0","--","0.00","--","0","--"
"03","1003.4","1006.5","26.2","24.2","89","2.7","130","5.0","120","0.0","0.0","--","0.00","--","0","--"
"04","1003.3","1006.4","26.2","24.1","88","2.0","140","4.8","100","0.0","0.0","--","0.00","--","0","--"
"05","1003.5","1006.6","26.4","23.7","85","1.9","120","4.6","120","0.0","0.0","--","0.00","--","0","--"
"06","1004.0","1007.1","25.8","24.9","95","1.2","360","5.3","160","5.5","0.5","0.0","0.07","--","0","--"
"07","1004.5","1007.6","26.1","25.1","94","0.5","100","6.4","260","T","0.5","0.0","0.05","--","0","--"
"08","1005.0","1008.1","25.0","24.8","99","2.3","360","4.4","310","28.5","1.0","0.0","0.04","5.0","0","10.0"
"09","1005.1","1008.2","25.4","25.4","100","3.0","90","5.2","90","18.0","0.8","0.1","0.54","18.0","2","9.0"
"10","1005.1","1008.2","27.6","25.2","87","2.8","120","5.8","110","0.0","0.0","0.2","1.98","--","6","--"
"11","1004.8","1007.9","28.1","26.1","89","2.1","220","6.7","160","1.5","0.3","0.3","2.04","20.0","7","9.0"
"12","1004.4","1007.5","28.9","25.7","83","4.6","180","8.8","210","1.5","0.1","0.3","2.37","--","9","--"
"13","1004.2","1007.3","26.2","25.3","95","4.8","180","11.6","190","3.0","0.5","0.2","1.30","--","5","--"
"14","1003.5","1006.6","26.4","25.7","96","4.0","180","7.4","190","3.5","1.0","0.0","0.87","8.0","3","10.0"
"15","1002.8","1005.9","27.3","25.9","92","2.9","140","5.8","170","T","0.1","0.0","1.13","--","4","--"
"16","1002.0","1005.1","27.6","25.4","88","3.0","120","5.9","160","T","0.1","0.0","0.52","--","2","--"
"17","1001.9","1005.0","27.7","25.7","89","2.9","180","7.8","280","7.0","0.4","0.1","0.55","25.0","1","9.0"
"18","1002.1","1005.2","26.9","25.5","92","2.4","120","5.2","140","0.5","0.1","0.0","0.32","--","0","--"
"19","1003.0","1006.1","26.4","24.8","91","2.4","130","5.5","120","0.0","0.0","0.0","0.04","--","0","--"
"20","1003.7","1006.8","25.9","24.5","92","4.2","130","7.0","120","0.0","0.0","--","0.00","--","0","--"
"21","1003.9","1007.0","26.1","24.3","90","2.5","130","6.8","140","0.0","0.0","--","0.00","--","0","--"
"22","1003.7","1006.8","26.4","23.9","86","3.3","130","7.3","120","T","0.1","--","0.00","--","0","--"
"23","1003.8","1006.9","25.6","24.6","94","3.2","110","6.3","120","5.5","0.6","--","0.00","--","0","--"
"24","1003.5","1006.6","25.3","25.0","98","4.1","150","10.8","150","20.5","1.0","--","0.00","--","0","--"
