"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1013.9","1017.1","18.4","17.4","94","3.6","360","6.7","10","0.0","0.0","--","0.00","--","0","--"
"02","1013.2","1016.4","18.3","17.2","93","4.0","10","7.1","350","0.0","0.0","--","0.00","1.5","0","7.0"
"03","1012.7","1015.9","18.5","17.4","93","3.0","10","6.9","20","0.0","0.0","--","0.00","--","0","--"
"04","1012.2","1015.4","18.4","17.1","92","3.5","360","7.1","360","0.0","0.0","--","0.00","--","0","--"
"05","1012.1","1015.3","18.2","16.9","92","4.6","10","8.0","20","0.0","0.0","--","0.00","1.5","0","9.0"
"06","1012.4","1015.6","18.2","17.1","93","4.3","10","9.6","20","0.0","0.0","0.0","0.00","--","0","--"
"07","1012.6","1015.8","18.3","16.9","92","4.1","360","7.6","360","0.0","0.0","0.0","0.00","--","0","--"
"08","1013.3","1016.5","19.4","17.2","87","3.0","360","6.4","10","0.0","0.0","0.6","0.26","5.0","0","4.0"
"09","1013.9","1017.1","21.6","16.6","73","2.7","350","7.1","360","0.0","0.0","1.0","1.11","6.0","1","4.0"
"10","1013.9","1017.0","22.5","16.6","69","3.3","360","7.0","360","0.0","0.0","0.3","1.07","--","2","--"
"11","1013.3","1016.4","24.8","16.6","60","4.4","360","7.2","10","0.0","0.0","0.3","1.43","11.0","4","8.0"
"12","1012.4","1015.5","25.6","13.9","48","5.5","360","9.9","20","0.0","0.0","0.6","1.82","--","5","--"
"13","1011.4","1014.5","26.3","12.4","42","3.7","360","11.0","360","0.0","0.0","0.0","1.14","--","3","--"
"14","1010.9","1014.0","26.4","12.5","42","4.3","360","9.0","340","0.0","0.0","0.1","1.15","30.0","3","9.0"
"15","1010.4","1013.5","24.2","14.5","55","6.3","360","11.9","360","0.0","0.0","0.9","1.61","--","3","--"
"16","1010.3","1013.4","23.8","15.6","60","4.7","10","9.9","350","0.0","0.0","0.4","0.74","--","1","--"
"17","1010.7","1013.8","23.7","15.2","59","3.8","360","8.5","340","0.0","0.0","0.0","0.13","35.0","0","9.0"
"18","1011.7","1014.8","22.1","16.8","72","4.0","340","7.1","340","0.0","0.0","0.0","0.00","--","0","--"
"19","1012.1","1015.3","21.0","17.6","81","3.9","360","7.6","20","0.0","0.0","0.0","0.00","--","0","--"
"20","1012.7","1015.9","21.1","17.1","78","3.4","360","6.2","350","0.0","0.0","--","0.00","12.0","0","8.0"
"21","1012.8","1016.0","20.1","17.0","82","4.6","360","9.4","340","0.0","0.0","--","0.00","12.0","0","8.0"
"22","1012.5","1015.7","20.6","16.8","79","3.7","10","10.3","20","0.0","0.0","--","0.00","--","0","--"
"23","1011.9","1015.1","20.2","16.9","81","3.9","10","7.5","360","0.0","0.0","--","0.00","15.0","0","8.0"
"24","1011.7","1014.9","20.2","17.2","83","4.1","10","6.9","10","0.0","0.0","--","0.00","--","0","--"
