"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1014.0","1017.1","22.5","14.9","62","2.3","360","5.1","10","0.0","0.0","--","0.00","--","0","--"
"02","1013.9","1017.1","22.0","14.7","63","1.2","20","2.7","360","0.0","0.0","--","0.00","--","0","--"
"03","1013.5","1016.7","21.9","14.8","64","1.9","360","2.7","350","0.0","0.0","--","0.00","--","0","--"
"04","1013.5","1016.6","22.1","14.5","62","1.8","360","2.7","10","0.0","0.0","--","0.00","--","0","--"
"05","1013.4","1016.6","22.0","14.7","63","1.5","20","2.4","10","0.0","0.0","--","0.00","--","0","--"
"06","1013.7","1016.8","22.2","15.1","64","1.2","20","2.7","20","0.0","0.0","0.0","0.00","--","0","--"
"07","1014.2","1017.3","22.7","15.6","64","0.7","40","1.8","30","0.0","0.0","0.0","0.13","--","0","--"
"08","1014.4","1017.5","24.1","16.6","63","0.1","0","1.6","10","0.0","0.0","0.1","0.53","18.0","1","8.0"
"09","1014.4","1017.5","25.6","18.3","64","1.9","200","3.7","200","0.0","0.0","1.0","1.63","13.0","3","5.0"
"10","1014.1","1017.2","26.1","17.8","60","2.8","240","5.0","270","0.0","0.0","1.0","2.23","--","5","--"
"11","1013.5","1016.6","26.7","18.1","59","2.7","260","4.7","240","0.0","0.0","1.0","2.77","14.0","8","2.0"
"12","1012.5","1015.6","26.7","18.3","60","2.7","240","5.2","240","0.0","0.0","1.0","2.94","--","9","--"
"13","1011.9","1015.0","27.4","17.9","56","3.3","240","5.4","270","0.0","0.0","1.0","2.87","--","9","--"
"14","1011.6","1014.7","27.7","18.4","57","3.2","250","7.4","250","0.0","0.0","1.0","2.52","18.0","7","2.0"
"15","1011.3","1014.4","27.0","19.1","62","2.6","280","6.8","240","0.0","0.0","1.0","1.95","--","4","--"
"16","1010.9","1014.0","26.5","19.2","64","3.1","310","5.6","260","0.0","0.0","1.0","1.19","--","2","--"
"17","1011.0","1014.1","26.0","18.9","65","1.9","290","4.9","300","0.0","0.0","0.7","0.44","15.0","0","6.0"
"18","1011.4","1014.5","25.8","19.0","66","1.8","330","3.6","290","0.0","0.0","0.0","0.02","--","0","--"
"19","1012.0","1015.1","25.9","18.6","64","0.9","270","3.1","300","0.0","0.0","0.0","0.00","--","0","--"
"20","1012.6","1015.7","25.7","18.6","65","1.6","300","2.8","300","0.0","0.0","--","0.00","--","0","--"
"21","1012.9","1016.0","25.9","18.1","62","1.6","320","2.8","320","0.0","0.0","--","0.00","--","0","--"
"22","1012.9","1016.0","25.4","18.6","66","0.5","310","2.6","290","0.0","0.0","--","0.00","--","0","--"
"23","1012.8","1015.9","25.2","19.4","70","1.8","310","2.6","310","0.0","0.0","--","0.00","--","0","--"
"24","1012.6","1015.7","24.8","19.9","74","1.5","350","2.8","330","0.0","0.0","--","0.00","--","0","--"
