"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1014.8","1018.0","18.1","13.8","76","3.3","350","6.8","30","0.0","0.0","--","0.00","--","0","--"
"02","1014.7","1017.9","17.8","13.9","78","3.9","10","6.4","20","0.0","0.0","--","0.00","5.0","0","9.0"
"03","1014.6","1017.8","18.0","13.9","77","3.3","360","6.0","10","0.0","0.0","--","0.00","--","0","--"
"04","1014.6","1017.8","18.1","13.8","76","3.8","10","5.7","20","0.0","0.0","--","0.00","--","0","--"
"05","1015.0","1018.2","18.0","13.9","77","2.4","360","5.6","30","0.0","0.0","--","0.00","6.0","0","0.0"
"06","1015.5","1018.7","18.0","14.1","78","2.3","360","5.0","30","0.0","0.0","0.0","0.01","--","0","--"
"07","1016.1","1019.3","18.2","14.5","79","4.1","20","6.7","40","0.0","0.0","0.1","0.28","--","0","--"
"08","1016.3","1019.5","20.0","14.8","72","3.0","20","5.7","20","0.0","0.0","1.0","1.02","5.0","1","3.0"
"09","1016.2","1019.4","21.9","15.0","65","1.2","20","6.1","350","0.0","0.0","1.0","1.80","7.0","3","0.0"
"10","1016.1","1019.2","24.8","15.7","57","2.5","340","4.4","340","0.0","0.0","1.0","2.45","--","6","--"
"11","1015.8","1018.9","25.5","16.4","57","4.5","310","7.9","320","0.0","0.0","1.0","3.02","8.0","8","0.0"
"12","1015.5","1018.6","26.5","16.8","55","2.6","340","7.9","320","0.0","0.0","1.0","3.33","--","10","--"
"13","1014.7","1017.8","27.5","17.7","55","4.4","330","8.4","300","0.0","0.0","1.0","3.37","--","10","--"
"14","1013.8","1016.9","28.2","16.8","50","3.0","350","8.2","300","0.0","0.0","1.0","3.08","20.0","8","1.0"
"15","1013.3","1016.4","27.2","18.2","58","5.6","320","10.6","350","0.0","0.0","1.0","2.58","--","6","--"
"16","1013.3","1016.4","26.2","18.6","63","5.9","320","10.1","330","0.0","0.0","1.0","1.90","--","3","--"
"17","1013.8","1016.9","24.9","18.4","67","3.9","330","9.6","320","0.0","0.0","1.0","1.05","15.0","1","0.0"
"18","1014.3","1017.4","23.9","18.3","71","4.4","350","10.5","350","0.0","0.0","0.6","0.28","--","0","--"
"19","1014.9","1018.1","21.9","17.7","77","5.1","10","11.3","350","0.0","0.0","0.0","0.01","--","0","--"
"20","1015.4","1018.6","21.4","17.6","79","4.9","360","10.1","30","0.0","0.0","--","0.00","10.0","0","0.0"
"21","1016.0","1019.2","20.9","17.3","80","4.7","10","9.8","10","0.0","0.0","--","0.00","10.0","0","0.0"
"22","1016.1","1019.3","20.4","16.8","80","4.2","10","9.2","20","0.0","0.0","--","0.00","--","0","--"
"23","1016.1","1019.3","20.1","16.7","81","3.6","360","7.9","20","0.0","0.0","--","0.00","10.0","0","0.0"
"24","1016.1","1019.3","19.7","16.6","82","3.2","20","7.3","360","0.0","0.0","--","0.00","--","0","--"
