"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1013.1","1016.2","24.7","22.2","86","2.1","20","3.3","20","0.0","0.0","--","0.00","--","0","--"
"02","1012.8","1015.9","24.7","22.2","86","0.8","10","2.9","20","0.0","0.0","--","0.00","--","0","--"
"03","1012.5","1015.6","24.7","22.0","85","0.5","20","1.8","10","0.0","0.0","--","0.00","--","0","--"
"04","1012.2","1015.3","24.7","22.0","85","1.4","10","2.4","30","0.0","0.0","--","0.00","--","0","--"
"05","1012.3","1015.4","24.5","22.0","86","1.5","10","2.9","10","0.0","0.0","--","0.00","--","0","--"
"06","1012.6","1015.7","24.5","21.8","85","0.3","50","1.7","10","0.0","0.0","0.0","0.00","--","0","--"
"07","1013.4","1016.5","24.5","22.0","86","0.7","20","1.9","20","0.0","0.0","0.0","0.11","--","0","--"
"08","1013.9","1017.0","25.2","21.7","81","1.6","360","3.2","10","0.0","0.0","0.0","0.47","3.0","1","8.0"
"09","1014.1","1017.2","27.0","21.8","73","0.9","10","2.4","30","0.0","0.0","0.1","1.01","5.0","2","4.0"
"10","1014.1","1017.2","28.3","21.4","66","1.8","320","3.3","320","0.0","0.0","0.9","1.90","--","4","--"
"11","1013.5","1016.6","29.5","21.2","61","1.7","310","3.7","290","0.0","0.0","1.0","1.98","7.0","5","4.0"
"12","1012.5","1015.6","30.3","20.6","56","2.1","330","3.9","340","0.0","0.0","1.0","2.46","--","7","--"
"13","1011.4","1014.5","30.2","22.1","62","3.0","300","5.6","320","0.0","0.0","1.0","2.46","--","6","--"
"14","1010.9","1014.0","30.0","22.2","63","3.1","300","5.9","300","0.0","0.0","0.6","1.74","10.0","4","7.0"
"15","1011.0","1014.1","29.5","21.5","62","3.8","310","6.0","310","0.0","0.0","1.0","1.77","--","3","--"
"16","1011.0","1014.1","28.9","21.9","66","3.5","310","6.4","310","0.0","0.0","1.0","1.02","--","1","--"
"17","1011.3","1014.4","27.4","22.1","73","3.3","330","6.3","290","0.0","0.0","0.8","0.34","12.0","0","3.0"
"18","1012.1","1015.2","26.6","22.7","79","3.3","350","7.1","310","0.0","0.0","0.0","0.01","--","0","--"
"19","1012.9","1016.0","26.0","22.9","83","4.6","360","6.9","350","0.0","0.0","0.0","0.00","--","0","--"
"20","1013.4","1016.5","26.2","22.5","80","2.7","20","5.8","10","0.0","0.0","--","0.00","--","0","--"
"21","1013.7","1016.8","25.7","22.6","83","3.1","20","5.3","10","0.0","0.0","--","0.00","--","0","--"
"22","1013.8","1016.9","25.5","22.8","85","1.1","10","5.4","30","0.0","0.0","--","0.00","--","0","--"
"23","1013.9","1017.0","25.5","22.6","84","1.1","20","2.8","20","0.0","0.0","--","0.00","--","0","--"
"24","1013.9","1017.0","25.4","22.5","84","1.3","20","3.0","20","0.0","0.0","--","0.00","--","0","--"
