"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1013.5","1016.6","22.5","19.4","83","1.3","110","2.3","140","0.0","0.0","--","0.00","--","0","--"
"02","1013.0","1016.1","22.0","19.3","85","2.3","100","3.3","100","0.0","0.0","--","0.00","2.0","0","8.0"
"03","1013.0","1016.1","22.5","19.6","84","0.6","130","2.7","140","0.0","0.0","--","0.00","--","0","--"
"04","1013.2","1016.3","22.8","19.8","83","0.2","0","1.7","170","0.0","0.0","--","0.00","--","0","--"
"05","1013.3","1016.4","22.4","19.6","84","2.6","120","3.9","120","0.0","0.0","--","0.00","2.0","0","10.0"
"06","1013.5","1016.7","22.0","19.6","86","0.7","120","3.5","80","0.0","0.0","0.0","0.00","--","0","--"
"07","1014.0","1017.1","22.4","19.7","85","0.5","130","2.4","130","0.0","0.0","0.0","0.00","--","0","--"
"08","1014.7","1017.8","23.3","20.2","83","0.8","120","2.9","120","0.0","0.0","0.0","0.00","4.0","0","9.0"
"09","1015.1","1018.2","24.6","20.5","78","0.9","140","2.3","150","0.0","0.0","0.0","0.54","5.0","1","9.0"
"10","1015.3","1018.4","26.9","21.5","72","1.1","80","4.2","170","0.0","0.0","0.6","1.07","--","2","--"
"11","1014.8","1017.9","27.4","21.0","68","1.4","140","5.2","70","0.0","0.0","0.5","1.60","5.0","3","2.0"
"12","1013.9","1017.0","28.8","21.0","63","1.4","140","3.1","150","0.0","0.0","1.0","2.10","--","4","--"
"13","1012.9","1016.0","29.1","22.6","68","2.9","320","5.0","330","0.0","0.0","0.8","1.96","--","4","--"
"14","1012.3","1015.4","28.0","21.8","69","3.9","330","5.8","300","0.0","0.0","0.7","1.36","5.0","3","8.0"
"15","1012.1","1015.2","27.1","21.4","71","3.9","330","5.5","330","0.0","0.0","0.2","0.89","--","2","--"
"16","1012.3","1015.4","26.5","21.3","73","3.2","340","6.3","300","0.0","0.0","0.7","0.88","--","1","--"
"17","1012.6","1015.7","24.8","20.0","75","3.7","360","7.0","20","0.0","0.0","0.4","0.21","5.0","0","7.0"
"18","1013.3","1016.4","24.1","19.5","76","3.1","40","5.8","40","0.0","0.0","0.0","0.00","--","0","--"
"19","1013.6","1016.7","24.1","19.8","77","2.4","40","5.6","70","0.0","0.0","0.0","0.00","--","0","--"
"20","1013.9","1017.0","22.9","19.5","81","3.2","40","5.2","50","0.0","0.0","--","0.00","3.0","0","1.0"
"21","1013.9","1017.0","22.2","19.1","83","3.4","60","5.5","360","0.0","0.0","--","0.00","3.0","0","4.0"
"22","1013.9","1017.1","21.7","19.1","85","3.2","50","5.3","40","0.0","0.0","--","0.00","--","0","--"
"23","1013.7","1016.9","21.2","18.8","86","3.4","60","5.7","50","0.0","0.0","--","0.00","2.0","0","0.0"
"24","1013.4","1016.6","20.7","18.7","88","2.5","60","5.6","70","0.0","0.0","--","0.00","--","0","--"
