"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1010.2","1013.4","19.0","18.1","95","1.2","340","3.3","320","0.0","0.0","--","0.00","--","0","--"
"02","1009.6","1012.8","19.0","18.1","95","3.1","350","5.2","330","0.0","0.0","--","0.00","6.0","0","10.0"
"03","1009.2","1012.4","18.5","17.3","93","3.5","360","6.4","360","0.0","0.0","--","0.00","--","0","--"
"04","1009.8","1013.0","18.0","16.7","92","3.4","340","5.9","350","2.5","0.8","--","0.00","--","0","--"
"05","1009.8","1013.0","18.0","16.8","93","1.6","360","5.6","330","5.5","1.0","--","0.00","4.0","0","10.0"
"06","1010.9","1014.1","18.4","17.1","92","0.8","330","3.5","360","0.5","0.8","0.0","0.00","--","0","--"
"07","1012.2","1015.4","18.1","16.9","93","2.3","320","4.3","310","T","0.5","0.0","0.00","--","0","--"
"08","1012.5","1015.7","18.1","16.7","92","2.0","360","4.5","330","0.5","1.0","0.0","0.00","4.0","0","10.0"
"09","1011.8","1015.0","18.3","17.4","94","3.0","70","5.2","60","T","0.5","0.0","0.09","5.0","0","10.0"
"10","1011.8","1015.0","19.0","18.2","95","2.0","330","3.9","90","0.0","0.0","0.0","0.17","--","1","10.0"
"11","1011.4","1014.6","21.0","20.1","95","3.1","320","4.5","310","0.0","0.0","0.4","1.68","5.0","6","6.0"
"12","1010.9","1014.0","22.6","18.2","76","3.4","300","6.7","280","0.0","0.0","0.5","2.62","--","9","8.0"
"13","1010.3","1013.5","21.1","15.8","72","2.7","350","6.6","310","0.0","0.0","0.0","0.72","--","3","10.0"
"14","1010.1","1013.2","21.2","15.5","70","2.7","320","5.9","320","0.0","0.0","0.0","0.60","10.0","2","10.0"
"15","1009.7","1012.9","20.6","15.7","73","3.7","350","5.9","360","0.0","0.0","0.0","0.57","--","1","10.0"
"16","1009.7","1012.9","20.1","15.7","76","4.6","350","6.7","350","0.0","0.0","0.0","0.37","--","1","10.0"
"17","1010.0","1013.2","19.9","16.1","79","3.1","350","6.6","350","0.0","0.0","0.0","0.15","5.0","0","10.0"
"18","1010.3","1013.5","19.8","16.0","79","2.3","330","5.3","340","0.0","0.0","0.0","0.00","--","0","--"
"19","1010.3","1013.5","19.4","15.8","80","2.4","340","4.9","330","0.0","0.0","0.0","0.00","--","0","--"
"20","1010.8","1014.0","19.1","15.4","79","3.4","350","6.4","350","0.0","0.0","--","0.00","4.0","0","8.0"
"21","1011.9","1015.1","19.0","15.3","79","1.8","340","4.4","350","0.0","0.0","--","0.00","3.5","0","7.0"
"22","1012.4","1015.6","18.6","14.9","79","2.8","350","5.4","330","0.0","0.0","--","0.00","--","0","--"
"23","1012.4","1015.6","18.3","14.6","79","2.2","360","5.5","350","0.0","0.0","--","0.00","4.0","0","5.0"
"24","1012.4","1015.6","17.8","14.6","82","3.0","340","4.5","340","0.0","0.0","--","0.00","--","0","--"
