"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1017.4","1020.6","15.7","12.6","82","4.6","360","8.4","330","0.0","0.0","--","0.00","--","0","--"
"02","1016.3","1019.5","15.7","12.3","80","5.9","20","9.8","20","0.0","0.0","--","0.00","--","0","--"
"03","1015.9","1019.1","15.7","12.6","82","3.6","20","8.0","40","0.0","0.0","--","0.00","--","0","--"
"04","1015.9","1019.1","15.9","12.7","81","3.0","360","7.0","30","0.0","0.0","--","0.00","--","0","--"
"05","1015.8","1019.0","15.4","12.7","84","3.5","360","7.9","10","0.0","0.0","--","0.00","--","0","--"
"06","1016.3","1019.5","15.3","12.8","85","3.1","10","7.6","350","0.0","0.0","0.0","0.00","--","0","--"
"07","1016.7","1019.9","15.1","13.0","87","3.9","20","7.5","10","0.0","0.0","0.0","0.01","--","0","--"
"08","1016.9","1020.1","15.6","13.1","85","4.4","20","8.3","20","0.0","0.0","0.4","0.30","10.0","0","3.0"
"09","1017.3","1020.5","16.7","13.1","79","4.6","20","7.7","20","0.0","0.0","0.9","1.09","13.0","1","4.0"
"10","1017.1","1020.3","18.8","13.2","70","3.5","350","6.9","20","0.0","0.0","0.6","1.54","--","3","--"
"11","1016.5","1019.7","20.5","13.2","63","3.7","20","6.6","10","0.0","0.0","1.0","2.21","15.0","5","1.0"
"12","1015.5","1018.7","22.1","13.5","58","2.8","360","6.4","20","0.0","0.0","1.0","2.54","--","6","--"
"13","1014.6","1017.7","23.5","13.7","54","3.4","340","7.5","10","0.0","0.0","1.0","2.52","--","6","--"
"14","1013.9","1017.0","23.8","14.2","55","3.7","320","7.4","330","0.0","0.0","1.0","2.28","15.0","5","1.0"
"15","1013.4","1016.5","23.4","14.4","57","4.1","330","8.1","350","0.0","0.0","1.0","1.77","--","3","--"
"16","1013.4","1016.5","23.0","14.3","58","4.4","340","7.1","20","0.0","0.0","1.0","1.15","--","1","--"
"17","1013.5","1016.7","21.5","14.4","64","3.2","350","6.8","340","0.0","0.0","1.0","0.46","15.0","0","1.0"
"18","1014.0","1017.2","20.0","14.2","69","3.3","360","7.1","340","0.0","0.0","0.1","0.03","--","0","--"
"19","1014.9","1018.1","18.9","13.8","72","4.0","360","7.2","350","0.0","0.0","0.0","0.00","--","0","--"
"20","1015.4","1018.6","18.4","13.9","75","2.8","360","6.8","30","0.0","0.0","--","0.00","--","0","--"
"21","1015.4","1018.6","17.8","13.9","78","3.5","360","6.8","10","0.0","0.0","--","0.00","--","0","--"
"22","1015.4","1018.6","17.3","13.6","79","3.5","20","6.2","10","0.0","0.0","--","0.00","--","0","--"
"23","1015.2","1018.4","17.1","13.4","79","3.7","360","5.8","360","0.0","0.0","--","0.00","--","0","--"
"24","1015.0","1018.2","16.9","13.2","79","2.6","360","6.1","350","0.0","0.0","--","0.00","--","0","--"
