"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1013.9","1017.1","17.3","12.6","74","5.7","350","10.1","350","0.0","0.0","--","0.00","--","0","--"
"02","1013.9","1017.1","17.1","12.2","73","5.2","350","10.4","360","0.0","0.0","--","0.00","13.0","0","9.0"
"03","1014.0","1017.2","17.2","12.1","72","4.4","360","10.1","350","0.0","0.0","--","0.00","--","0","--"
"04","1014.3","1017.5","17.3","12.4","73","3.9","360","8.4","360","0.0","0.0","--","0.00","--","0","--"
"05","1014.6","1017.8","17.0","12.3","74","4.6","350","9.1","360","0.0","0.0","--","0.00","13.0","0","9.0"
"06","1015.0","1018.2","17.0","12.1","73","2.9","360","8.6","10","0.0","0.0","0.0","0.00","--","0","--"
"07","1015.6","1018.8","17.1","12.0","72","3.2","340","6.9","320","0.0","0.0","0.0","0.04","--","0","--"
"08","1016.4","1019.6","17.6","12.1","70","4.6","350","8.9","220","0.0","0.0","0.0","0.30","14.0","0","10.0"
"09","1017.0","1020.2","18.6","12.4","67","4.5","350","8.9","340","0.0","0.0","0.1","0.85","25.0","1","9.0"
"10","1016.7","1019.9","19.5","12.5","64","4.3","360","8.8","350","0.0","0.0","0.1","1.28","--","3","--"
"11","1016.3","1019.5","19.9","12.9","64","5.0","350","9.4","360","0.0","0.0","0.0","1.28","20.0","4","9.0"
"12","1015.5","1018.7","20.7","13.4","63","5.6","350","10.5","340","0.0","0.0","0.0","1.06","--","3","--"
"13","1014.7","1017.9","21.4","13.8","62","5.4","360","8.9","340","0.0","0.0","0.0","1.21","--","4","--"
"14","1014.4","1017.6","21.6","13.5","60","3.9","340","9.0","340","0.0","0.0","0.0","1.11","12.0","3","9.0"
"15","1014.2","1017.4","21.5","13.4","60","5.4","350","9.6","330","0.0","0.0","0.1","1.07","--","2","--"
"16","1014.4","1017.6","21.2","13.2","60","5.8","350","9.7","360","0.0","0.0","1.0","0.99","--","1","--"
"17","1015.0","1018.2","19.8","12.8","64","5.0","350","9.1","20","0.0","0.0","0.7","0.28","12.0","0","3.0"
"18","1015.6","1018.8","18.9","12.7","67","4.7","360","9.8","350","0.0","0.0","0.0","0.01","--","0","--"
"19","1016.3","1019.5","18.4","12.4","68","5.0","360","9.3","350","0.0","0.0","0.0","0.00","--","0","--"
"20","1017.0","1020.2","18.1","12.3","69","4.6","350","8.2","350","0.0","0.0","--","0.00","12.0","0","3.0"
"21","1017.2","1020.4","17.6","12.1","70","5.4","360","9.3","10","0.0","0.0","--","0.00","10.0","0","8.0"
"22","1017.2","1020.4","17.3","12.4","73","3.8","340","7.8","340","0.0","0.0","--","0.00","--","0","--"
"23","1017.5","1020.7","16.9","12.3","74","3.6","350","8.0","350","0.0","0.0","--","0.00","12.0","0","8.0"
"24","1017.4","1020.6","16.8","12.2","74","3.8","350","7.6","350","0.0","0.0","--","0.00","--","0","--"
