"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1018.1","1021.3","15.7","11.1","74","5.3","350","10.0","340","0.0","0.0","--","0.00","--","0","--"
"02","1018.0","1021.2","15.4","11.0","75","4.1","340","9.4","350","0.0","0.0","--","0.00","12.0","0","0.0"
"03","1017.8","1021.0","14.9","10.8","76","5.0","340","9.5","330","0.0","0.0","--","0.00","--","0","--"
"04","1018.0","1021.2","14.6","10.5","76","6.1","340","10.2","340","0.0","0.0","--","0.00","--","0","--"
"05","1018.8","1022.0","14.5","10.4","76","4.7","340","10.0","340","0.0","0.0","--","0.00","12.0","0","0.0"
"06","1019.8","1023.1","14.3","10.2","76","4.9","340","8.8","350","0.0","0.0","0.0","0.00","--","0","--"
"07","1020.6","1023.9","14.1","10.1","77","5.6","350","10.1","330","0.0","0.0","0.0","0.00","--","0","--"
"08","1021.0","1024.3","15.0","10.4","74","4.7","340","10.9","350","0.0","0.0","0.9","0.38","12.0","0","0.0"
"09","1021.4","1024.6","16.5","10.9","69","5.2","340","10.4","340","0.0","0.0","1.0","1.06","12.0","2","1.0"
"10","1021.1","1024.3","17.7","11.2","66","4.4","350","9.4","350","0.0","0.0","1.0","1.75","--","4","3.0"
"11","1020.5","1023.7","18.9","11.5","62","4.8","340","9.0","350","0.0","0.0","1.0","2.32","12.0","6","3.0"
"12","1019.8","1023.0","19.6","11.7","60","5.2","350","10.5","330","0.0","0.0","1.0","2.41","--","7","5.0"
"13","1018.9","1022.1","20.6","12.0","58","4.1","340","8.5","350","0.0","0.0","1.0","2.50","--","7","4.0"
"14","1018.0","1021.2","21.4","12.2","56","4.7","320","7.4","290","0.0","0.0","1.0","2.22","8.0","6","7.0"
"15","1018.3","1021.5","20.7","12.4","59","4.6","310","9.4","300","0.0","0.0","1.0","1.76","--","4","7.0"
"16","1019.2","1022.4","19.6","12.0","61","5.2","330","10.3","310","0.0","0.0","0.8","0.96","--","2","8.0"
"17","1020.5","1023.7","18.2","11.6","65","5.0","320","10.4","330","0.0","0.0","0.0","0.09","7.0","0","9.0"
"18","1021.1","1024.3","17.4","11.5","68","4.6","340","10.6","300","0.0","0.0","0.0","0.00","--","0","--"
"19","1021.6","1024.8","17.0","11.1","68","3.8","340","9.4","360","0.0","0.0","0.0","0.00","--","0","--"
"20","1022.1","1025.3","16.2","10.4","68","5.0","340","9.7","340","0.0","0.0","--","0.00","7.0","0","8.0"
"21","1022.1","1025.3","15.9","10.2","69","4.2","340","8.0","360","0.0","0.0","--","0.00","12.0","0","8.0"
"22","1021.7","1024.9","15.4","10.2","71","3.1","340","7.2","330","0.0","0.0","--","0.00","--","0","--"
"23","1020.9","1024.2","14.9","10.2","73","3.7","340","7.1","340","0.0","0.0","--","0.00","12.0","0","4.0"
"24","1020.4","1023.7","14.8","10.3","74","3.6","350","6.8","340","0.0","0.0","--","0.00","--","0","--"
