"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","999.5","1002.5","29.6","26.6","84","1.4","330","5.1","250","0.0","0.0","--","0.00","--","0","--"
"02","999.3","1002.3","29.5","26.5","84","2.0","310","4.9","310","0.0","0.0","--","0.00","--","0","--"
"03","998.6","1001.6","28.4","25.4","84","2.3","90","4.3","300","0.0","0.0","--","0.00","--","0","--"
"04","998.4","1001.4","28.2","25.2","84","2.4","110","3.9","80","0.0","0.0","--","0.00","--","0","--"
"05","998.1","1001.1","28.3","25.3","84","0.9","90","2.8","90","0.0","0.0","--","0.00","--","0","--"
"06","997.9","1000.9","28.2","25.2","84","1.7","100","3.2","100","0.0","0.0","0.0","0.02","--","0","--"
"07","997.9","1000.9","28.5","24.9","81","2.2","90","3.7","80","0.0","0.0","0.3","0.33","--","0","--"
"08","998.1","1001.1","29.4","25.2","78","2.1","100","3.9","100","0.0","0.0","0.3","0.75","10.0","1","9.0"
"09","998.0","1001.0","30.8","24.5","69","0.7","80","3.5","120","0.0","0.0","0.7","1.35","10.0","3","8.0"
"10","998.0","1001.0","31.5","24.6","67","0.5","70","2.5","90","0.0","0.0","0.0","1.32","--","4","--"
"11","997.9","1000.9","31.7","26.0","72","1.9","210","5.1","240","0.0","0.0","0.0","1.66","10.0","5","9.0"
"12","997.6","1000.6","32.2","25.6","68","3.2","240","6.1","250","0.0","0.0","0.7","2.94","--","9","--"
"13","996.8","999.8","31.1","25.9","74","3.3","270","5.9","240","0.0","0.0","0.0","1.70","--","6","--"
"14","996.5","999.5","30.7","26.4","78","3.4","270","5.7","270","0.0","0.0","0.0","1.32","10.0","4","10.0"
"15","996.4","999.4","30.7","26.2","77","4.0","250","6.6","260","0.0","0.0","0.0","0.94","--","3","--"
"16","997.0","1000.0","30.2","26.4","80","3.4","250","6.0","250","0.0","0.0","0.0","0.55","--","1","--"
"17","996.9","999.9","30.0","27.2","85","2.3","210","5.2","200","T","0.4","0.0","0.13","10.0","0","10.0"
"18","997.1","1000.1","29.3","26.9","87","3.1","190","5.3","240","0.0","0.0","0.0","0.08","--","0","--"
"19","997.4","1000.4","29.0","26.6","87","2.1","180","4.2","200","0.0","0.0","0.0","0.00","--","0","--"
"20","997.9","1000.9","29.1","26.7","87","2.0","190","4.4","200","0.0","0.0","--","0.00","--","0","--"
"21","998.9","1001.9","28.8","27.0","90","2.2","170","3.8","200","T","0.3","--","0.00","--","0","--"
"22","998.7","1001.7","28.7","27.1","91","2.1","180","4.3","200","T","0.1","--","0.00","--","0","--"
"23","998.6","1001.6","28.8","25.2","81","0.4","160","3.9","190","0.0","0.0","--","0.00","--","0","--"
"24","998.2","1001.2","29.3","25.5","80","1.6","300","3.2","310","0.0","0.0","--","0.00","--","0","--"
