"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1002.3","1005.4","26.8","23.7","83","1.8","70","4.9","60","0.0","0.0","--","0.00","--","0","--"
"02","1001.8","1004.9","27.0","23.7","82","0.8","80","3.5","80","0.0","0.0","--","0.00","15.0","0","10.0"
"03","1001.4","1004.5","25.5","23.8","90","3.9","110","6.3","100","11.5","0.7","--","0.00","--","0","--"
"04","1001.1","1004.2","25.2","23.8","92","4.3","60","8.5","80","20.0","1.0","--","0.00","--","0","--"
"05","1001.4","1004.5","26.1","24.6","91","1.3","50","8.1","50","2.0","0.6","--","0.00","15.0","0","8.0"
"06","1001.9","1005.0","25.5","24.2","93","1.5","90","4.1","110","2.0","0.3","0.0","0.00","--","0","--"
"07","1002.6","1005.7","25.7","24.4","93","1.8","130","6.8","90","T","0.2","0.0","0.00","--","0","--"
"08","1002.2","1005.3","25.2","23.7","91","4.1","70","11.7","50","1.5","0.4","0.0","0.00","15.0","0","10.0"
"09","1002.3","1005.4","25.8","24.2","91","2.3","90","10.0","80","0.5","0.1","0.0","0.00","12.0","0","10.0"
"10","1003.1","1006.2","27.6","25.1","86","2.4","260","9.0","270","T","0.3","0.0","0.00","--","0","10.0"
"11","1002.5","1005.6","26.9","25.6","93","1.9","30","4.1","40","0.0","0.0","0.0","0.00","12.0","0","10.0"
"12","1002.7","1005.8","26.3","24.4","89","0.8","150","8.1","30","0.0","0.0","0.0","0.00","--","0","10.0"
"13","1002.7","1005.8","25.5","23.8","90","1.8","90","7.2","110","T","0.2","0.0","0.00","--","0","10.0"
"14","1002.6","1005.7","25.4","23.7","90","2.0","110","3.5","90","0.0","0.0","0.0","0.01","13.0","0","10.0"
"15","1002.2","1005.3","26.1","24.4","90","1.2","120","4.1","80","0.0","0.0","0.0","0.18","--","1","9.0"
"16","1001.6","1004.7","27.3","24.9","87","1.7","140","3.8","120","0.0","0.0","0.0","0.60","--","1","9.0"
"17","1001.7","1004.8","26.5","24.1","87","2.4","100","4.8","110","1.5","0.1","0.0","0.39","12.0","1","10.0"
"18","1002.0","1005.1","26.2","24.3","89","2.0","70","5.1","80","1.5","0.7","0.0","0.00","--","0","--"
"19","1002.3","1005.4","25.7","24.1","91","1.7","60","5.3","100","11.5","1.0","0.0","0.00","--","0","--"
"20","1002.9","1006.0","26.2","24.4","90","2.3","110","6.1","90","T","0.2","--","0.00","12.0","0","10.0"
"21","1003.0","1006.1","26.2","24.2","89","2.2","80","4.8","120","2.5","0.9","--","0.00","12.0","0","10.0"
"22","1003.5","1006.6","26.4","24.7","90","3.8","110","5.9","110","T","0.2","--","0.00","--","0","--"
"23","1003.3","1006.4","26.3","24.2","88","3.0","100","5.6","140","1.5","0.3","--","0.00","12.0","0","7.0"
"24","1002.7","1005.8","25.3","24.0","93","4.3","130","6.8","140","13.5","0.3","--","0.00","--","0","--"
