"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1014.0","1017.2","19.7","15.0","74","4.6","10","9.1","360","0.0","0.0","--","0.00","--","0","--"
"02","1013.7","1016.9","19.9","14.7","72","4.2","20","8.0","20","0.0","0.0","--","0.00","--","0","--"
"03","1013.6","1016.8","19.4","14.7","74","5.0","10","9.2","10","0.0","0.0","--","0.00","--","0","--"
"04","1013.6","1016.8","19.2","16.1","82","4.2","360","9.3","360","0.0","0.0","--","0.00","--","0","--"
"05","1014.1","1017.3","17.4","14.9","85","7.3","10","12.3","10","0.0","0.0","--","0.00","--","0","--"
"06","1015.1","1018.3","16.1","13.4","84","6.2","360","13.2","360","0.0","0.0","0.0","0.00","--","0","--"
"07","1015.8","1019.0","15.4","11.4","77","6.7","10","13.6","360","0.0","0.0","0.0","0.03","--","0","--"
"08","1016.2","1019.4","15.0","10.4","74","7.2","20","13.2","360","0.0","0.0","0.0","0.30","25.0","0","8.0"
"09","1016.4","1019.6","15.7","10.9","73","5.7","20","11.4","20","0.0","0.0","0.0","0.49","15.0","1","10.0"
"10","1016.6","1019.8","17.3","11.1","67","4.5","360","9.7","20","0.0","0.0","0.0","0.77","--","2","--"
"11","1016.7","1019.9","17.4","11.0","66","4.6","360","8.6","340","0.0","0.0","0.2","1.52","15.0","4","10.0"
"12","1016.0","1019.2","17.4","10.1","62","5.6","10","11.1","360","0.0","0.0","0.0","0.66","--","2","--"
"13","1015.5","1018.7","17.4","9.8","61","6.7","360","11.7","10","0.0","0.0","0.0","0.59","--","2","--"
"14","1014.3","1017.5","17.5","9.9","61","7.0","360","12.1","350","0.0","0.0","0.0","1.11","15.0","4","9.0"
"15","1013.7","1016.9","18.1","10.7","62","5.0","360","9.8","20","0.0","0.0","0.0","1.19","--","3","--"
"16","1014.0","1017.2","17.9","10.5","62","5.9","360","10.6","10","0.0","0.0","0.0","0.47","--","1","--"
"17","1014.4","1017.6","17.2","10.8","66","4.9","360","10.9","340","0.0","0.0","0.0","0.20","15.0","0","10.0"
"18","1014.9","1018.1","15.8","10.8","72","5.9","360","10.0","360","0.0","0.0","0.0","0.07","--","0","--"
"19","1015.5","1018.7","14.9","11.5","80","3.9","360","9.4","360","0.0","0.0","0.0","0.00","--","0","--"
"20","1016.6","1019.8","14.8","10.6","76","6.0","10","9.9","360","0.0","0.0","--","0.00","--","0","--"
"21","1017.2","1020.4","14.7","10.5","76","4.6","20","9.6","10","0.0","0.0","--","0.00","--","0","--"
"22","1017.4","1020.6","14.3","10.3","77","5.2","10","10.5","20","0.0","0.0","--","0.00","--","0","--"
"23","1017.8","1021.0","14.4","10.2","76","4.3","10","10.2","10","0.0","0.0","--","0.00","--","0","--"
"24","1017.6","1020.9","14.0","10.0","77","5.9","10","10.8","350","0.0","0.0","--","0.00","--","0","--"
