"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1018.7","1021.9","14.5","13.9","96","3.7","20","5.6","30","0.0","0.0","--","0.00","--","0","--"
"02","1018.1","1021.4","14.1","14.1","100","2.2","20","4.5","70","0.0","0.0","--","0.00","--","0","--"
"03","1017.8","1021.1","13.9","13.9","100","2.4","20","4.3","30","0.0","0.0","--","0.00","--","0","--"
"04","1017.9","1021.2","13.7","13.7","100","2.9","360","5.2","350","0.0","0.0","--","0.00","--","0","--"
"05","1018.1","1021.4","13.7","13.7","100","3.0","10","5.4","50","0.0","0.0","--","0.00","--","0","--"
"06","1018.6","1021.9","14.1","14.1","100","3.8","20","8.8","90","0.0","0.0","0.0","0.00","--","0","--"
"07","1019.0","1022.3","14.4","14.4","100","3.0","20","7.5","40","0.0","0.0","0.0","0.06","--","0","--"
"08","1019.3","1022.5","16.0","15.2","95","3.6","20","6.0","20","0.0","0.0","0.9","0.60","2.0","1","0.0"
"09","1019.6","1022.8","18.0","14.5","80","3.6","10","7.3","20","0.0","0.0","1.0","1.44","7.0","2","0.0"
"10","1019.3","1022.5","20.0","13.5","66","3.9","10","6.7","10","0.0","0.0","1.0","2.23","--","5","--"
"11","1018.6","1021.8","22.5","12.5","53","4.4","10","7.1","20","0.0","0.0","1.0","2.80","10.0","8","0.0"
"12","1017.6","1020.7","24.8","11.1","42","4.6","340","8.8","340","0.0","0.0","1.0","3.10","--","10","--"
"13","1016.5","1019.6","25.4","9.7","37","5.4","360","11.9","330","0.0","0.0","1.0","3.16","--","10","--"
"14","1015.7","1018.8","25.2","9.9","38","5.8","340","12.0","340","0.0","0.0","1.0","2.94","20.0","9","0.0"
"15","1015.1","1018.2","25.3","8.4","34","4.6","350","11.5","320","0.0","0.0","1.0","2.47","--","6","--"
"16","1014.7","1017.8","24.2","11.6","45","4.3","340","10.3","320","0.0","0.0","1.0","1.77","--","3","--"
"17","1015.0","1018.1","22.9","13.7","56","4.2","360","10.2","340","0.0","0.0","1.0","0.95","30.0","1","0.0"
"18","1015.7","1018.9","21.0","15.1","69","4.1","350","9.1","350","0.0","0.0","0.6","0.22","--","0","--"
"19","1016.5","1019.7","19.7","15.4","76","3.4","360","8.3","340","0.0","0.0","0.0","0.00","--","0","--"
"20","1017.3","1020.5","18.7","13.8","73","4.3","10","9.8","80","0.0","0.0","--","0.00","--","0","--"
"21","1017.8","1021.0","17.8","14.7","82","4.6","10","8.4","350","0.0","0.0","--","0.00","--","0","--"
"22","1017.8","1021.0","17.4","15.0","86","3.1","20","7.7","350","0.0","0.0","--","0.00","--","0","--"
"23","1018.1","1021.3","17.0","15.4","90","3.6","20","6.2","30","0.0","0.0","--","0.00","--","0","--"
"24","1017.9","1021.1","16.4","15.3","93","3.6","360","5.9","350","0.0","0.0","--","0.00","--","0","--"
