"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1009.0","1012.1","29.2","25.6","81","1.7","20","3.1","10","0.0","0.0","--","0.00","--","0","--"
"02","1008.4","1011.5","29.2","25.2","79","1.6","20","2.9","10","0.0","0.0","--","0.00","45.0","0","1.0"
"03","1008.1","1011.2","29.2","24.8","77","0.8","20","3.9","50","0.0","0.0","--","0.00","--","0","--"
"04","1007.8","1010.9","28.8","24.6","78","2.1","50","4.4","50","0.0","0.0","--","0.00","--","0","--"
"05","1007.5","1010.6","28.5","25.1","82","1.8","60","3.4","70","0.0","0.0","--","0.00","70.0","0","2.0"
"06","1007.7","1010.8","28.7","25.3","82","2.0","20","3.5","70","0.0","0.0","0.0","0.00","--","0","--"
"07","1008.3","1011.4","29.8","24.3","72","1.0","20","3.5","50","0.0","0.0","1.0","0.49","--","0","--"
"08","1008.5","1011.5","31.2","23.8","65","1.3","40","3.9","360","0.0","0.0","1.0","1.25","55.0","2","2.0"
"09","1008.5","1011.5","32.4","22.8","57","2.6","360","4.4","360","0.0","0.0","1.0","1.99","40.0","4","3.0"
"10","1008.5","1011.5","33.2","24.2","59","2.7","350","4.9","310","0.0","0.0","0.4","1.45","--","4","--"
"11","1007.9","1010.9","32.9","23.3","57","3.0","360","5.4","20","0.0","0.0","0.4","1.59","30.0","6","7.0"
"12","1007.4","1010.4","34.0","23.1","53","2.0","350","6.0","350","0.0","0.0","0.3","1.80","--","7","--"
"13","1007.2","1010.2","33.2","25.6","65","4.5","300","8.4","320","0.0","0.0","0.1","1.25","--","5","--"
"14","1006.5","1009.5","33.5","24.9","61","4.0","350","8.1","280","0.0","0.0","0.5","2.26","20.0","7","6.0"
"15","1006.2","1009.2","32.2","25.3","67","4.1","310","7.3","350","0.0","0.0","0.4","1.57","--","5","--"
"16","1006.1","1009.1","31.8","25.0","67","4.5","340","8.6","340","0.0","0.0","0.3","1.05","--","2","--"
"17","1006.5","1009.5","30.6","26.9","81","2.4","330","7.6","340","T","0.2","0.0","0.12","8.0","0","10.0"
"18","1006.5","1009.6","29.4","25.4","79","1.5","70","5.7","50","T","0.1","0.0","0.00","--","0","--"
"19","1006.6","1009.7","29.5","25.9","81","0.2","0","3.8","50","0.0","0.0","0.0","0.00","--","0","--"
"20","1007.2","1010.2","29.9","26.3","81","1.2","40","3.5","10","0.0","0.0","--","0.00","25.0","0","2.0"
"21","1007.7","1010.8","29.2","25.8","82","1.4","90","2.7","10","0.0","0.0","--","0.00","20.0","0","5.0"
"22","1008.1","1011.2","29.5","26.3","83","0.0","0","3.1","80","0.0","0.0","--","0.00","--","0","--"
"23","1007.9","1011.0","29.1","25.5","81","1.9","150","3.1","130","0.0","0.0","--","0.00","20.0","0","4.0"
"24","1007.5","1010.6","28.8","25.0","80","1.0","120","3.6","130","0.0","0.0","--","0.00","--","0","--"
