"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1009.6","1012.7","25.7","22.0","80","1.2","30","2.2","20","0.0","0.0","--","0.00","--","0","--"
"02","1009.2","1012.3","25.7","22.1","81","1.6","30","2.2","30","0.0","0.0","--","0.00","5.0","0","5.0"
"03","1009.0","1012.1","25.6","22.3","82","0.4","30","2.3","20","0.0","0.0","--","0.00","--","0","--"
"04","1009.1","1012.2","25.8","22.4","82","0.5","10","1.6","350","0.0","0.0","--","0.00","--","0","--"
"05","1009.4","1012.5","25.6","22.4","83","0.7","20","1.6","30","0.0","0.0","--","0.00","3.0","0","3.0"
"06","1010.0","1013.1","25.8","22.9","84","0.0","0","1.8","30","0.0","0.0","0.0","0.00","--","0","--"
"07","1010.8","1013.9","27.3","23.9","82","0.1","0","1.6","270","0.0","0.0","0.8","0.69","--","0","--"
"08","1011.3","1014.4","27.2","23.6","81","1.4","310","2.6","330","0.0","0.0","0.0","0.39","3.0","1","9.0"
"09","1011.6","1014.7","27.7","23.8","79","0.7","250","2.9","270","0.0","0.0","0.0","0.74","3.0","2","9.0"
"10","1011.7","1014.8","26.7","23.3","82","3.0","210","6.8","210","0.0","0.0","0.0","0.60","--","2","--"
"11","1011.2","1014.3","28.2","23.9","78","2.2","230","5.3","210","0.0","0.0","0.1","1.14","3.0","3","9.0"
"12","1010.5","1013.6","29.4","23.2","69","3.8","220","6.7","210","0.0","0.0","0.3","2.16","--","7","--"
"13","1010.0","1013.1","29.0","23.2","71","4.7","210","7.6","210","0.0","0.0","0.0","1.94","--","6","--"
"14","1009.4","1012.5","29.5","23.7","71","3.3","250","8.2","220","0.0","0.0","0.5","2.42","8.0","7","4.0"
"15","1008.8","1011.9","29.7","23.6","70","4.3","240","8.3","230","0.0","0.0","0.9","2.67","--","6","--"
"16","1008.8","1011.9","29.1","23.5","72","3.6","210","7.4","260","0.0","0.0","0.9","1.53","--","3","--"
"17","1008.9","1012.0","29.4","23.9","72","3.8","200","7.9","250","0.0","0.0","0.9","1.16","10.0","1","6.0"
"18","1009.3","1012.4","28.2","23.3","75","4.2","200","6.7","180","0.0","0.0","0.5","0.29","--","0","--"
"19","1010.0","1013.1","27.9","23.5","77","2.8","200","5.3","200","0.0","0.0","0.1","0.05","--","0","--"
"20","1010.4","1013.5","27.8","23.4","77","2.2","190","4.0","200","0.0","0.0","--","0.00","12.0","0","0.0"
"21","1011.0","1014.1","27.6","23.6","79","2.3","200","3.7","200","0.0","0.0","--","0.00","10.0","0","0.0"
"22","1011.3","1014.4","27.4","23.5","79","1.9","170","3.8","200","0.0","0.0","--","0.00","--","0","--"
"23","1010.6","1013.7","27.4","22.9","76","2.9","170","4.2","160","0.0","0.0","--","0.00","10.0","0","0.0"
"24","1010.0","1013.1","27.1","22.7","77","1.8","160","3.9","180","0.0","0.0","--","0.00","--","0","--"
