"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1014.5","1017.6","22.7","20.5","87","4.4","80","8.0","90","0.0","0.0","--","0.00","--","0","--"
"02","1013.5","1016.6","22.7","20.6","88","3.2","80","7.0","90","0.0","0.0","--","0.00","3.0","0","3.0"
"03","1012.7","1015.8","22.7","20.6","88","3.0","80","5.8","80","0.0","0.0","--","0.00","--","0","--"
"04","1012.6","1015.7","22.6","20.5","88","2.5","70","5.0","70","0.0","0.0","--","0.00","--","0","--"
"05","1012.7","1015.8","22.5","20.6","89","0.9","80","4.8","90","0.0","0.0","--","0.00","2.0","0","0.0"
"06","1013.1","1016.2","22.6","20.7","89","0.2","0","2.4","80","0.0","0.0","0.0","0.00","--","0","--"
"07","1013.6","1016.7","23.4","21.4","89","1.1","30","2.5","350","0.0","0.0","0.0","0.31","--","0","--"
"08","1014.0","1017.1","24.3","21.9","86","2.2","20","4.0","360","0.0","0.0","0.1","0.84","2.0","1","2.0"
"09","1014.0","1017.1","25.4","22.7","85","0.8","30","3.7","70","0.0","0.0","0.3","1.39","2.0","2","2.0"
"10","1013.3","1016.4","26.5","22.9","81","0.5","330","3.7","350","0.0","0.0","0.9","2.13","--","5","--"
"11","1012.8","1015.9","27.9","23.0","75","2.6","350","4.9","360","0.0","0.0","0.7","2.22","2.0","6","6.0"
"12","1012.0","1015.1","28.9","23.1","71","1.0","20","4.7","330","0.0","0.0","0.9","2.65","--","7","--"
"13","1011.5","1014.6","29.4","23.0","69","2.5","300","5.7","340","0.0","0.0","1.0","2.73","--","7","--"
"14","1010.8","1013.9","29.1","23.1","70","1.6","260","5.8","270","0.0","0.0","1.0","2.54","4.0","6","3.0"
"15","1010.3","1013.4","29.2","23.0","69","2.1","250","5.3","300","0.0","0.0","0.9","2.12","--","5","--"
"16","1010.2","1013.3","28.8","23.3","72","2.1","280","4.8","260","0.0","0.0","0.8","1.57","--","3","--"
"17","1009.7","1012.8","28.2","23.3","75","2.5","290","4.7","290","0.0","0.0","1.0","0.99","7.0","1","4.0"
"18","1009.9","1013.0","28.0","23.0","74","1.7","270","4.4","270","0.0","0.0","0.5","0.29","--","0","--"
"19","1010.2","1013.3","27.5","22.9","76","0.9","280","3.4","280","0.0","0.0","0.0","0.00","--","0","--"
"20","1011.0","1014.1","27.5","23.0","77","1.5","10","2.9","340","0.0","0.0","--","0.00","8.0","0","2.0"
"21","1011.1","1014.2","26.9","22.8","78","2.1","70","3.6","80","0.0","0.0","--","0.00","3.0","0","0.0"
"22","1011.8","1014.9","26.4","22.7","80","2.0","70","3.5","80","0.0","0.0","--","0.00","--","0","--"
"23","1011.9","1015.0","26.1","22.9","83","1.3","70","3.7","60","0.0","0.0","--","0.00","2.0","0","0.0"
"24","1011.2","1014.3","25.9","23.0","84","1.1","90","2.2","90","0.0","0.0","--","0.00","--","0","--"
