"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1011.9","1015.1","16.3","15.8","97","4.8","360","9.0","360","0.0","0.0","--","0.00","--","0","--"
"02","1011.4","1014.6","16.0","15.7","98","4.8","10","9.9","30","0.0","0.0","--","0.00","--","0","--"
"03","1011.1","1014.3","16.0","15.7","98","4.5","10","9.4","20","0.0","0.0","--","0.00","--","0","--"
"04","1011.1","1014.3","16.3","15.8","97","3.7","360","7.3","20","0.0","0.0","--","0.00","--","0","--"
"05","1011.7","1014.9","16.2","15.7","97","4.3","10","8.9","360","0.0","0.0","--","0.00","--","0","--"
"06","1011.6","1014.8","16.1","15.6","97","4.1","10","9.1","10","0.0","0.0","0.0","0.00","--","0","--"
"07","1012.2","1015.4","16.2","15.7","97","4.8","10","8.8","10","0.0","0.0","0.0","0.02","--","0","--"
"08","1012.7","1015.9","16.6","15.8","95","4.4","360","10.2","360","0.0","0.0","0.0","0.23","8.0","0","10.0"
"09","1013.4","1016.6","16.8","15.8","94","4.5","360","10.5","350","0.0","0.0","0.0","0.41","7.0","1","10.0"
"10","1013.8","1017.0","17.4","15.7","90","4.1","10","9.9","350","0.0","0.0","0.0","0.85","--","2","--"
"11","1013.4","1016.6","18.9","15.6","81","5.5","360","9.1","20","0.0","0.0","0.2","1.85","8.0","6","8.0"
"12","1011.8","1015.0","20.5","15.9","75","3.6","20","10.3","10","0.0","0.0","0.4","2.42","--","8","--"
"13","1011.0","1014.1","21.9","16.2","70","3.4","360","8.9","20","0.0","0.0","0.3","2.39","--","8","--"
"14","1010.2","1013.3","21.4","16.2","72","5.2","340","8.7","320","0.0","0.0","0.6","2.49","6.0","8","9.0"
"15","1009.9","1013.1","19.0","15.9","82","4.9","360","10.0","20","0.0","0.0","0.0","0.54","--","2","--"
"16","1010.5","1013.7","17.7","15.9","89","6.7","10","11.3","20","0.0","0.0","0.0","0.31","--","1","--"
"17","1011.4","1014.6","17.2","15.9","92","5.3","10","10.9","10","T","0.2","0.0","0.09","3.0","0","10.0"
"18","1012.1","1015.3","15.7","15.4","98","5.9","10","13.9","360","0.5","1.0","0.0","0.01","--","0","--"
"19","1012.2","1015.4","15.2","15.0","99","5.1","10","11.1","350","1.5","1.0","0.0","0.00","--","0","--"
"20","1012.3","1015.5","15.1","14.9","99","4.3","10","9.8","10","1.5","1.0","--","0.00","--","0","--"
"21","1012.4","1015.6","14.6","14.4","99","6.7","10","11.6","360","1.0","1.0","--","0.00","--","0","--"
"22","1012.5","1015.7","14.1","13.9","99","5.6","10","12.5","20","1.5","1.0","--","0.00","--","0","--"
"23","1012.5","1015.7","13.9","13.7","99","5.6","360","11.4","20","2.5","1.0","--","0.00","--","0","--"
"24","1013.0","1016.2","13.5","13.3","99","5.0","360","12.7","360","4.0","1.0","--","0.00","--","0","--"
